A_IONRAD,A_MASS,A_DPM,B_IONRAD,B_MASS,B_EA,B_IE,B_En,B_AN,X_IONRAD,X_MASS,X_EA,X_IE,X_En,X_AN
0.11784372091969451,-0.1004811095405382,0.2675384763990028,0.263853503443582,-0.0054672834786888315,0.5749016548269189,0.41721072291856504,0.4189455970467453,-0.07899249070812098,0.07818020113077818,-0.01894484078444403,-0.0035645793226140084,-0.0021903651405316797,0.024329720246544933,-0.016391479404236096
0.2696450637040411,0.00821289568124971,0.08326357814272634,0.2679020633297163,0.060223672210496584,0.6836448190273977,0.3617860247150345,0.46193917391628636,-0.0452686540457658,-0.187713898186411,0.11696277096608793,0.10286391384134468,0.03766265606851989,0.46362891028466563,0.14638759380015898
-0.024530375397339238,0.1954731854177571,-0.06895818089747079,-0.3383104376598454,-0.01948462489776001,0.5098090775759383,0.8421599106367148,0.3551377195591608,-0.01589478726706806,0.1456059863663292,-0.06314413560045037,-0.035692345974150406,-0.02690410476762125,-0.33429717889269794,-0.08437263899766763
-0.0068720204990500855,0.20121982500067762,-0.07470865381647568,-0.4515966903928791,-0.02120806179718645,0.5921758468333564,0.8377264137397132,0.39189169405144675,-0.009796586501252938,0.1420384013720865,-0.0244217053089465,-0.005854625038107014,-0.0033050497608991,0.0038282861744230318,-0.019206141098752454
-0.01886944017983641,0.010574477758710845,-0.009651777339396563,-0.48326641829595435,-0.03319560981988631,0.7110068712643377,0.8051741466508168,0.5313628954152927,-0.002075714942666262,-0.32775889112219264,0.11101109781602712,0.08372375808182363,0.035110801278700296,0.45373674234011024,0.136744893924047
-0.02668968580434447,0.2078812707302845,-0.06973318116727995,-0.10827421037675676,-0.01911004009729132,0.5391346418653276,0.6458445313788446,0.3670430932259883,0.0050183150685686306,0.15948501252981073,-0.06572739864718401,-0.04606959417815159,-0.024074467668146513,-0.3540142412763243,-0.0853260828248033
-0.005134737282803586,0.21948846956841747,-0.07471725550565018,-0.12938853466855027,-0.03085899350281071,0.6414014682485428,0.6473233012743531,0.40407893722674987,-0.033413926165438604,0.15647901764304567,-0.02572887711071462,-0.0013767419359508731,-0.003382210121142549,0.010990363292247294,-0.020048669748979932
-0.01575217144017735,0.014605614590351765,0.001075818565930477,-0.12199284275977923,0.011102612131491505,0.7669072271750488,0.6024221182089992,0.5261704779136315,-0.010950344115988319,-0.3595215732824587,0.11908272369995501,0.10134908446886347,0.03388907008617771,0.49726699463286805,0.14715519000820979
-0.026338715968281495,0.2208979435952524,-0.07056219982632309,0.21031884760006714,-0.006466667320796171,0.562721194717594,0.4470038219549066,0.3748559122604651,0.017338412518223545,0.1730281291973014,-0.0702499256417839,-0.04710375370830038,-0.026887529283042458,-0.3751931009488885,-0.08851983180287458
-0.004626450523352171,0.2263689949277793,-0.07244024824618364,0.27725527787002235,-0.015312698721412096,0.6711777482021191,0.4500307796103211,0.4082836598546679,-0.06591401584613663,0.16766495099182735,-0.027731015504035762,-0.003093004834159519,-0.003606146521532963,0.010516836660759173,-0.022472279121502417
-0.013352449927470228,0.0028937594822853983,0.008353414893950981,0.3209445816953449,0.08075078081167689,0.7927889607358406,0.4083855823029536,0.517459053354497,-0.02600699319166793,-0.38923956538206705,0.12652392627168554,0.10793229356962629,0.039618256695081316,0.5328456844803491,0.15495586594653607
-0.046443886583195676,0.07912394612681602,-0.06639102686817057,-0.3369581192610796,-0.019728610893226597,0.5294042706823361,0.7946783261565845,0.33819107741513293,-0.014990308531287017,0.12612481873846265,-0.0555839249190403,-0.03919937176145391,-0.027436834035166682,-0.32071547494780445,-0.07945051223406174
-0.07215772231425516,0.06918156781846187,-0.06720080818474851,-0.43982056357915417,-0.01943918125039457,0.6044196217352479,0.7790285141411175,0.36918885631645587,-0.005828285109337987,0.13622761028957484,-0.024610612615341115,-0.006516852190580923,-0.003126169865416829,0.006066416179737537,-0.019285025841823178
-0.12876669737131885,0.01973374006560239,-0.012219547591331984,-0.4736767955667658,-0.03536444399500138,0.7555271166409252,0.7336631464142819,0.49825792256468915,-0.002464433210449861,-0.3024650444120644,0.10220922996522776,0.09813823977269119,0.0362752772420448,0.4477844303095342,0.13708426927239006
-0.04732326044950155,0.08387576895672437,-0.06902572526813681,-0.1122003891239208,-0.031926500897675916,0.5558753697267249,0.6103164351451869,0.349159701211691,-0.003227386879281869,0.13923867946817134,-0.058972575108021515,-0.04918692326683502,-0.025366285382310977,-0.3406845723190586,-0.08122239841530131
-0.0690695886754332,0.07573153571926562,-0.0688284615492858,-0.13051164677095098,-0.04160107021898144,0.6518435636273745,0.6056516001640373,0.3792698889607104,-0.04738231178082801,0.15046299258416387,-0.026134057803710788,-0.0014167948859072094,-0.003649547793628495,0.010579150984707743,-0.020389456474767004
-0.1273062523557419,0.022936574447086723,-0.002741668266167542,-0.12488974200221897,0.0032911138300355924,0.8069942326406248,0.5537087214248195,0.49928388304953053,-0.025694650014305792,-0.33267782095206,0.11305067150344676,0.11303259407771683,0.0344510098442856,0.4928919578744373,0.14607276620011764
-0.04568840769404897,0.09569726458629665,-0.06893014241411688,0.20349628456795732,-0.032910493305923556,0.581634989449681,0.426715391906573,0.35854481339103766,0.0047127151168783014,0.15556351049061334,-0.06372410443174163,-0.05112629565461397,-0.026065167648259713,-0.36025007458364483,-0.08260463432685276
-0.06404437397321969,0.07667748794240879,-0.06942094814537897,0.26606364157595996,-0.041113416439056645,0.6873217755486474,0.4264228692709274,0.38406298129574545,-0.09540924435315541,0.15969753753802907,-0.028110055181420034,-0.003312594616523136,-0.003769211012260955,0.007974212474351152,-0.023513323479857816
-0.123487773631624,0.01592838542520226,0.0038051712042499446,0.3071798784574309,0.06688268033215843,0.8316402872388886,0.3845205174480474,0.49980554057087057,-0.04983240689447324,-0.359018908545372,0.12310157111398115,0.11855321140250155,0.03920995531459771,0.5310554992449944,0.15394085371086433
-0.16480186585619372,-0.010204303145982268,-0.047156862800389186,0.5658597520583022,-0.036385070966673455,-0.9410359264354549,-0.7454412550374833,-0.20760972227249885,-0.04027109305415826,0.12935573947648318,-0.042147179573857066,0.0013207382460898396,-0.021139119600448068,-0.312896303895234,-0.05543635824535982
-0.20016566126016871,-0.01731723920007392,-0.06434949982913381,0.637427864048123,-0.01707360079907504,-1.0785355534678174,-0.7722114190375726,-0.22466758983141344,-0.0324484310914636,0.10123071080130054,-0.027243657685857466,-0.02369102149901569,-0.004076471231373282,0.0026460331409684876,-0.025622687280074524
-0.28070850293076244,-0.06285935364226537,-0.01368641619364597,0.5280251937313111,0.040550328535269554,-1.1815369778016918,-0.5445546844617325,-0.23304575775407058,-0.033060950178607176,-0.27387160084843626,0.09535605083897362,0.045124305659546886,0.036934221275561514,0.3673452336516479,0.1106205605071914
-0.12787781515963104,0.02773467040051704,-0.06127778635798652,-0.032933928826429225,-0.0402116767626976,-0.755898267640783,-0.43848771239499057,-0.19654632795279564,-0.05280528463203039,0.07188005571807085,-0.04381191124289896,0.010228809066257378,-0.022135536156053875,-0.29341445341844336,-0.0515816272145155
-0.14216167373921368,0.006091804337383414,-0.07142444042039049,-0.029641634263382094,-0.030924383220078136,-0.8459919019889035,-0.4512700890304913,-0.21003284719576407,-0.04151871136235218,0.047451879972734194,-0.02353032568244645,-0.018980991711453066,-0.003391726342206312,0.014599327829656028,-0.018904615897971752
-0.2505594111637104,-0.04038122235335144,-0.020661351086430045,-0.009068760664632539,-0.021331181106567555,-0.96104476974503,-0.3135434473440533,-0.19418571528872394,-0.032026301212113244,-0.15670205852788718,0.05985491157788882,0.012335212887069512,0.028395950126368925,0.3020456025663055,0.07123342069648816
-0.09428239127200522,0.014045575646704942,-0.05169883285486163,-0.11920330241890524,0.10101920495548268,0.181399874471217,-0.3964065836656821,-0.35127845462423285,0.09665820789196022,0.10158658853340698,-0.019275074265229668,-0.02517815578401516,-0.020962345263600687,-0.31062569545708746,-0.06305368520857212
-0.10595694902012925,0.0131775220165985,-0.06541905540733026,-0.12662903837036538,0.08935031786226967,0.19462788433571102,-0.44692754459279166,-0.42101395336646735,0.13694105715550095,0.10144884551053583,-0.0316338776681965,-0.01125390122178998,-0.005115371234442856,-0.00011453922748981375,-0.022535318053898433
-0.16312964797602103,-0.01613439917552812,0.008799547649629846,-0.09865702890607858,-0.03886627055467974,0.22413667472661206,-0.28729276027458733,-0.39075102880236606,0.09676552835188286,-0.24592240911712238,0.06706146581265936,0.09043267136819216,0.035272587035981594,0.3743295792467265,0.120095282520565
-0.07633361745607015,-0.07973469419137036,-0.06178493630887097,-0.342426024993952,-0.015502111587547829,0.5325258035937022,0.7903025339730616,0.35228686700486644,-0.009187966671273067,0.10707639125893076,-0.05496816641555755,-0.03910401112405034,-0.025572249219874995,-0.31270683680024264,-0.07331590213805728
-0.11734286803913666,-0.07884059053980233,-0.05372162427421626,-0.454435519947652,-0.020277653705626092,0.6063281096840472,0.7815341492919184,0.3904695871704421,-0.00275674779265714,0.12142661204665635,-0.022707500892930173,-0.0011601409453818583,-0.0029525498598474125,0.013794251538347622,-0.018115907558272366
-0.2238146717166896,-0.01034411315473393,-0.025263571707249518,-0.4607197050345999,-0.03479200859880875,0.7425163587767136,0.7072199015286255,0.49284218833674864,0.001128915493191069,-0.2563091589499709,0.09780442748934692,0.08146311030358082,0.03523337937513959,0.43389969506065257,0.13012001540705312
-0.07776790830538433,-0.08384337462551061,-0.06566198880974308,-0.10609545941986251,-0.03538707769417733,0.5566310565859329,0.6143363992422823,0.3705076174284147,-0.00948054610779886,0.12237650066628339,-0.056716754301260636,-0.05197677697744142,-0.024390982171395095,-0.3340779711938967,-0.0769127234469531
-0.10778768585040197,-0.08386958113515844,-0.05561021600208943,-0.13254128020133915,-0.05103155009034046,0.6496108467734472,0.6127232050405949,0.40556494297244217,-0.05654618921346389,0.1330792511116233,-0.02412226277971797,0.0028092440053604003,-0.002850561829979118,0.02201213941146688,-0.018507497687518276
-0.22546625197358258,-0.013958939952314748,-0.02039846250715416,-0.12566106790103648,-0.0006767492780359579,0.7796960843467879,0.5358127624471959,0.497846739319732,-0.02745445907984237,-0.2851994463110386,0.11232002521240281,0.09407018791795667,0.03260141202491163,0.4688401745730694,0.1409335202189075
-0.07892096455064018,-0.09191716023211652,-0.06917464590522904,0.21074540721961652,-0.04202986083135023,0.580094457216093,0.4288847438114656,0.373135937546564,-0.012260626485341302,0.1293442999864963,-0.06221702573425272,-0.05895901814301932,-0.02589106695224817,-0.36373786244616557,-0.08254808541137118
-0.09760682675466553,-0.08496198359821551,-0.05846984583395623,0.2816462803622291,-0.05911873302862201,0.6858634496128811,0.42706722485369286,0.40175887164997454,-0.10842582660635042,0.13384167365176527,-0.026226589176745543,0.0043569491235891915,-0.002898487253299978,0.025716161763906994,-0.019982839589201006
-0.21813354167482787,-0.006137757921548082,-0.007495032677360556,0.2993912810857157,0.061418832031398085,0.8086802261658665,0.3749411148642858,0.49222503095334347,-0.040828630220093524,-0.2944027735514414,0.12320858822470364,0.10303991104080888,0.03741514561284782,0.5052460519820335,0.14999858063976915
-0.23687197381044472,-0.023184025730203478,-0.041334106026620174,0.5734092792482698,-0.04703295784463545,-0.8778898027351891,-0.6912370023892698,-0.19921732431703926,-0.034514521625374855,0.1093518150112598,-0.045507486823751546,0.011465625833183795,-0.019405641693365,-0.28336689097328827,-0.05271915106963098
-0.3007565890631302,-0.031140383262497448,-0.06171275875941469,0.6159141001692164,-0.014857477918711021,-1.034033939955466,-0.7234958263693705,-0.21756505784493238,-0.05123587916164532,0.09521840577796876,-0.025084814944458363,-0.0215854152783889,-0.0038316149784906692,-0.00558417309567833,-0.02543026129913639
-0.4284106796703948,0.013517527875999207,-0.012374042479625657,0.5468447461680552,0.016189189037499815,-1.1513757791940167,-0.5390141722445184,-0.2292489613987396,-0.04562647368803079,-0.25739411755355396,0.08208985286281736,0.032539731938918744,0.03176723335895396,0.3537044027941174,0.09691890390737747
-0.19787538487557504,-0.04535052798259975,-0.05823700929260853,-0.03455066422506103,-0.03754779705806931,-0.71251048279222,-0.4127524529846048,-0.18621060381896817,-0.048696848155328855,0.059487081918274426,-0.045208055241203866,0.005692511848592744,-0.021509737742874544,-0.2711961908681433,-0.05406027321074739
-0.2308029066623701,-0.036620387136966685,-0.07097939572572787,-0.029775675643562448,-0.03126535075120663,-0.7920801946292209,-0.4193970180196705,-0.19799423863538831,-0.04826338952347002,0.05935677647835676,-0.024314606624204323,-0.018828022945522948,-0.0037813537184738927,0.001853318216627103,-0.020559933488648804
-0.3716992616692447,-0.0015226767419380931,-0.021344662647472437,-0.017162435540280303,-0.024156525626644224,-0.9304158769266297,-0.3053549247629514,-0.19497699603227484,-0.038392487974911634,-0.1609751444111345,0.06501078865383653,0.022841964500420232,0.029770126664792576,0.3065911919284668,0.07843492791923377
-0.1602225868991189,-0.0397742631012887,-0.054463466585122446,-0.1111599752648075,0.11819171944945386,0.17879235192946677,-0.36438585336663504,-0.3253174986414857,0.11649688139908293,0.08658066837424924,-0.017162783500721528,-0.024335066735284953,-0.020409888142957213,-0.28443702854532227,-0.06430883457079295
-0.16086850941937217,-0.03310173473237176,-0.06594701655002215,-0.12471667191877318,0.09575155090092219,0.18478460207116051,-0.4159280084683533,-0.4012753244805946,0.16787539432682,0.10636025908431611,-0.031138819287294332,-0.005003895524541429,-0.005053361514811254,-0.003373309738373331,-0.021097533291133192
-0.2637006126663548,0.025972936273995433,-0.0056772443389968815,-0.09407747290725503,-0.021506981141222258,0.2081565169892309,-0.2800923371242392,-0.3946565519953265,0.1205727841959406,-0.22322507819549856,0.06039315101464163,0.08888445637222088,0.03398622123150382,0.3679567318000158,0.11697468353000585
-0.03527850867692503,0.0696883232685972,-0.051022219040591114,-0.17991906102702382,0.059949561041714824,0.24274379311302796,-0.27291401948628397,-0.28857285345865435,0.06736040716042674,0.14937833414433058,-0.026044816243249752,-0.01831374082278156,-0.02425059398896283,-0.35848431743702963,-0.07254020924144405
-0.03296549776669855,0.10386740780061089,-0.055566730476863134,-0.2400862086791662,0.033702512480356155,0.31890695437649863,-0.08710488340915669,-0.18803285910639186,0.03870592680444062,0.19085988081309657,-0.030330448748487185,-0.01257054088771688,-0.02666442433431638,-0.398337239660614,-0.07906887591085744
-0.03229110621557063,0.13008026336464865,-0.06014265431107541,-0.2848536250123075,0.005478374492029878,0.39031472455593985,0.1351015026444853,-0.059596370599001074,0.002660363394619404,0.2277880720557924,-0.03707139496965719,-0.014877611626514025,-0.029317756934008128,-0.4200385424197036,-0.08680628428233156
-0.031122104110499094,0.15310528395225526,-0.06389184067847667,-0.30766331856248336,-0.01875536417733652,0.44353116542544035,0.35025312225428606,0.06268866272400392,-0.025576376651858156,0.24810162012198977,-0.048187963496240833,-0.022008210480725043,-0.030538039116507508,-0.4185610979702392,-0.09132799052231624
-0.029633505994241555,0.1710431247808064,-0.06306837883481967,-0.3104875409441004,-0.020827219185311774,0.4749073274292368,0.5404045186034967,0.16586503941537686,-0.025889806088378903,0.24785039109819684,-0.053926196275202044,-0.02661703131753295,-0.031071139274861388,-0.39458367169488073,-0.0897990621641945
-0.026787758327823735,0.18169642511448564,-0.06234657742459141,-0.3156509707060832,-0.020851551963145643,0.49005937774534336,0.6796757297052917,0.23817539485371753,-0.02409783369190483,0.21982995165001884,-0.056364201659583606,-0.03232605316194773,-0.029876964989453886,-0.3690021492431949,-0.08674214670754561
-0.02575763186378552,0.1882084235995142,-0.06393600694489916,-0.327221542483576,-0.020878696031257776,0.4999642292431491,0.7744603909256622,0.2970470099587098,-0.021565453837674005,0.1804498680709584,-0.0588602214446854,-0.03446915100004966,-0.028795779082781435,-0.3478562847270534,-0.08552426329419646
0.09339602082549359,-0.02423326343904865,0.1319373481252671,-0.17883645588742944,0.07765453182220791,0.21039406995310245,-0.2293071434575977,-0.27123034624422737,0.09828692899123774,0.06670895693920575,-0.027188734950479458,-0.054650640953128285,-0.02006706555424563,-0.31843613599429055,-0.06894031493705546
0.08266206386345498,-0.04715502863337381,0.13750652339671868,-0.23456434720578992,0.04580067024860463,0.26819802363940304,-0.08767523195408833,-0.18208091625323472,0.06315475570646345,0.07618356186423124,-0.033050730594066005,-0.047741299767315316,-0.021596165579767138,-0.3592447942938823,-0.07449767567969512
0.07927166886434377,-0.06494751267634868,0.1434110971158132,-0.26754949970536274,0.013827350370995384,0.3325275887704706,0.10477584866263967,-0.054782196517277504,0.026904851767609685,0.09986486632398489,-0.0421380071608427,-0.04462349550101429,-0.025254740215205358,-0.3812242355437188,-0.08201173286626708
0.06806173931967673,-0.07718138922178926,0.14164853247797923,-0.28913534977912403,-0.014643551920943387,0.3738395004286904,0.2929532060854613,0.06238564145875904,-0.008068887018888669,0.10884230162596895,-0.057122166448589334,-0.05243728518036277,-0.02811445352836161,-0.38830230366634855,-0.08913636375894735
0.06086889499476,-0.08569660705015605,0.14510636425337614,-0.30013971532331685,-0.0225842795797943,0.3977127219865245,0.45953555332638396,0.15932405070958067,-0.0213712513759362,0.10243958433501443,-0.0641189027219493,-0.05656187548357952,-0.02890064954937714,-0.3845310026076675,-0.0919442555832832
0.054033225986188926,-0.09090388934485372,0.1545089923743921,-0.3117009632210684,-0.028647420560777598,0.4164124291929104,0.5925193970086315,0.23775286230584847,-0.02901626743800429,0.0839833696135519,-0.0717316238197301,-0.057768624687514106,-0.02885375309626214,-0.3789594833706078,-0.0954616798620286
0.05391262411161152,-0.09182953112672503,0.175017152883894,-0.32126237965602156,-0.026971793990448672,0.43807929037788956,0.7038965325778208,0.3165391781622869,-0.02561086560278983,0.06595247973931448,-0.07539914823105386,-0.05613664286689825,-0.0289605986824805,-0.36912716252920186,-0.09594583541832323
