value,method
0.6808988764044948,SimpleBO
1.699157303370787,SimpleBO
1.1373595505617982,SimpleBO
0.645786516853933,SimpleBO
1.8044943820224721,SimpleBO
1.348033707865169,SimpleBO
2.225842696629214,SimpleBO
0.8915730337078656,SimpleBO
2.1205056179775283,SimpleBO
1.348033707865169,SimpleBO
2.0853932584269668,SimpleBO
0.8915730337078656,SimpleBO
0.5404494382022476,SimpleBO
0.6808988764044948,SimpleBO
0.9266853932584274,SimpleBO
2.4365168539325848,SimpleBO
2.225842696629214,SimpleBO
2.4716292134831463,SimpleBO
7.492696629213483,SimpleBO
0.8564606741573038,SimpleBO
2.2609550561797755,SimpleBO
0.6808988764044948,SimpleBO
0.5053370786516858,SimpleBO
2.331179775280899,SimpleBO
1.2075842696629218,SimpleBO
0.7862359550561802,SimpleBO
2.576966292134832,SimpleBO
1.0671348314606746,SimpleBO
7.6682584269662915,SimpleBO
0.5404494382022476,SimpleBO
0.996910112359551,SimpleBO
1.874719101123596,SimpleBO
4.016573033707865,SimpleBO
1.3831460674157308,SimpleBO
1.5938202247191016,SimpleBO
9.107865168539325,SimpleBO
2.4365168539325848,SimpleBO
2.2609550561797755,SimpleBO
2.4014044943820227,SimpleBO
8.159831460674157,SimpleBO
0.6808988764044948,SimpleBO
0.5404494382022476,SimpleBO
0.821348314606742,SimpleBO
8.159831460674157,SimpleBO
3.665449438202248,SimpleBO
1.3831460674157308,SimpleBO
0.7160112359550566,SimpleBO
7.387359550561798,SimpleBO
1.8396067415730342,SimpleBO
1.4533707865168544,SimpleBO
0.821348314606742,SimpleBO
2.331179775280899,SimpleBO
0.9266853932584274,SimpleBO
2.4014044943820227,SimpleBO
0.7862359550561802,SimpleBO
1.4182584269662926,SimpleBO
0.5755617977528094,SimpleBO
7.598033707865167,SimpleBO
0.5755617977528094,SimpleBO
7.562921348314607,SimpleBO
1.0671348314606746,SimpleBO
0.821348314606742,SimpleBO
0.8915730337078656,SimpleBO
2.682303370786517,SimpleBO
2.6471910112359556,SimpleBO
1.523595505617978,SimpleBO
0.821348314606742,SimpleBO
0.5755617977528094,SimpleBO
7.001123595505618,SimpleBO
1.1022471910112364,SimpleBO
2.2609550561797755,SimpleBO
0.996910112359551,SimpleBO
1.0320224719101128,SimpleBO
1.4884831460674162,SimpleBO
0.9266853932584274,SimpleBO
