Methods,value,Decision
B_En,4.499095699142898,Accepted
B_En,4.535593072588607,Accepted
B_En,4.424614093676984,Accepted
B_En,4.621248207243518,Accepted
B_En,4.553189782226053,Accepted
B_En,4.4629542538364,Accepted
B_En,4.444643146829133,Accepted
B_En,4.481226336448244,Accepted
B_En,4.422845356678324,Accepted
B_En,4.495130156990776,Accepted
B_En,4.158219996688414,Accepted
B_En,4.55906380036832,Accepted
B_En,4.473463620274181,Accepted
B_En,4.597144061047143,Accepted
B_En,4.557346299200478,Accepted
B_En,4.5039048141664,Accepted
B_En,4.5625295312422685,Accepted
B_En,4.645173670165935,Accepted
B_En,4.51317635982338,Accepted
B_En,4.48149508109294,Accepted
B_En,4.543503493955397,Accepted
B_En,4.490182998711509,Accepted
B_En,4.385809419858964,Accepted
B_En,4.584130902849159,Accepted
B_En,4.508021787163024,Accepted
B_En,4.545835331737318,Accepted
B_En,4.31146557360325,Accepted
B_En,4.510839512354491,Accepted
B_En,4.412753358785615,Accepted
B_En,4.366533954655018,Accepted
B_En,4.317655723104601,Accepted
B_En,4.593677513443549,Accepted
B_En,4.650150163748388,Accepted
B_En,4.488542228598267,Accepted
B_En,4.384696176037966,Accepted
B_En,4.300206782286576,Accepted
B_En,4.514671015447285,Accepted
B_En,4.277226724013283,Accepted
B_En,4.348205367739839,Accepted
B_En,4.4343839282443085,Accepted
B_En,4.471008742576265,Accepted
B_En,4.476707228011269,Accepted
B_En,4.441654207771212,Accepted
B_En,4.561218970910824,Accepted
B_En,4.550691642286786,Accepted
B_En,4.447156836571769,Accepted
B_AN,-0.36230101770762485,Accepted
B_AN,-0.3566411317190988,Accepted
B_AN,-0.34954205226023166,Accepted
B_AN,-0.379206618926068,Accepted
B_AN,-0.34783067070158075,Accepted
B_AN,-0.3511761793593622,Accepted
B_AN,-0.3513692104801747,Accepted
B_AN,-0.3440849303666237,Accepted
B_AN,-0.3677388226504647,Accepted
B_AN,-0.3669084151058799,Accepted
B_AN,-0.36945216596367975,Accepted
B_AN,-0.3691310485987324,Accepted
B_AN,-0.3751713622692539,Accepted
B_AN,-0.3908901171316597,Accepted
B_AN,-0.3690527111621349,Accepted
B_AN,-0.39290146735272824,Accepted
B_AN,-0.40060661286252935,Accepted
B_AN,-0.3768632247794646,Accepted
B_AN,-0.40008347269552114,Accepted
B_AN,-0.38207035738829814,Accepted
B_AN,-0.3842245416280226,Accepted
B_AN,-0.35910490056112704,Accepted
B_AN,-0.38416043320979915,Accepted
B_AN,-0.4057646371115191,Accepted
B_AN,-0.37140285659678746,Accepted
B_AN,-0.3513389879520012,Accepted
B_AN,-0.3830640052121835,Accepted
B_AN,-0.38901785117859194,Accepted
B_AN,-0.3807300636094316,Accepted
B_AN,-0.37007010873000373,Accepted
B_AN,-0.4047409105786135,Accepted
B_AN,-0.3912292840155146,Accepted
B_AN,-0.35839498752687793,Accepted
B_AN,-0.3545968636186407,Accepted
B_AN,-0.3874265987922501,Accepted
B_AN,-0.3875431652494062,Accepted
B_AN,-0.376807577795484,Accepted
B_AN,-0.36108084399487544,Accepted
B_AN,-0.3703816661577621,Accepted
B_AN,-0.39692733818306947,Accepted
B_AN,-0.3894734433537465,Accepted
B_AN,-0.3669393746109248,Accepted
B_AN,-0.38254004436992295,Accepted
B_AN,-0.3866407220649079,Accepted
B_AN,-0.42239241711179826,Accepted
B_AN,-0.398383671640299,Accepted
B_AN,-0.38315081747941665,Accepted
B_AN,-0.38526905844555104,Accepted
B_AN,-0.36997334106726776,Accepted
B_AN,-0.38571728001542355,Accepted
B_AN,-0.3802826156624596,Accepted
B_AN,-0.3698803664019203,Accepted
B_AN,-0.3830274493523821,Accepted
B_AN,-0.4122824874615079,Accepted
B_AN,-0.3838370182214833,Accepted
B_AN,-0.3776529274045717,Accepted
B_AN,-0.38813861610855027,Accepted
B_AN,-0.3673153224091197,Accepted
B_AN,-0.3847892997487377,Accepted
B_AN,-0.38323564252960224,Accepted
B_AN,-0.38794135085039116,Accepted
B_AN,-0.38121276856074576,Accepted
B_AN,-0.38942872282627644,Accepted
B_AN,-0.38329146514873785,Accepted
B_AN,-0.40387344834567923,Accepted
B_AN,-0.38199722749842985,Accepted
B_AN,-0.3890119864893068,Accepted
B_AN,-0.3787409072102793,Accepted
B_AN,-0.38092849617965147,Accepted
B_AN,-0.3965131968976597,Accepted
B_AN,-0.37392149278728193,Accepted
B_AN,-0.3544592068168959,Accepted
B_AN,-0.3715258899118978,Accepted
B_AN,-0.3943171383857706,Accepted
B_AN,-0.3782997532269647,Accepted
B_AN,-0.3925055805201897,Accepted
B_AN,-0.3926808591254005,Accepted
B_AN,-0.38384444399132134,Accepted
B_AN,-0.37342379358898536,Accepted
B_AN,-0.38650531341528066,Accepted
B_AN,-0.3937912761399383,Accepted
B_AN,-0.38222492513488576,Accepted
B_AN,-0.38934568244035095,Accepted
B_AN,-0.40120132783998247,Accepted
B_AN,-0.3918071676292803,Accepted
B_AN,-0.36805157163730945,Accepted
B_AN,-0.3689913810422765,Accepted
B_AN,-0.3849373794262349,Accepted
B_AN,-0.39874581065025466,Accepted
B_AN,-0.39594965420638195,Accepted
B_AN,-0.3679860041528508,Accepted
B_AN,-0.3933608208906215,Accepted
B_AN,-0.39054584035076984,Accepted
B_AN,-0.380074855362027,Accepted
B_AN,-0.3924685757711312,Accepted
B_AN,-0.3843478624966469,Accepted
B_AN,-0.38825206405045537,Accepted
B_AN,-0.36969991984089023,Accepted
B_AN,-0.37210900462489105,Accepted
B_AN,-0.3992709200838989,Accepted
X_IONRAD,0.12204340675106519,Accepted
X_IONRAD,0.20543643733520908,Accepted
X_IONRAD,0.18512419254183193,Accepted
X_IONRAD,0.17778250037092547,Accepted
X_IONRAD,0.12885787089766293,Accepted
X_IONRAD,0.0755082659327018,Accepted
X_IONRAD,0.11231519340504692,Accepted
X_IONRAD,0.13317910086968526,Accepted
X_IONRAD,0.05528345143760961,Accepted
X_IONRAD,0.08034805359770106,Accepted
X_IONRAD,0.10423788301258653,Accepted
X_IONRAD,0.10193617298910204,Accepted
X_IONRAD,0.023078303823042233,Accepted
X_IONRAD,0.1257954509802023,Accepted
X_IONRAD,0.10199101413216831,Accepted
X_IONRAD,0.09908280057637449,Accepted
X_IONRAD,0.0359352952078384,Accepted
X_IONRAD,0.07302037340909032,Accepted
X_IONRAD,0.11632127042316753,Accepted
X_IONRAD,0.08712929672159558,Accepted
X_IONRAD,0.08944398653170094,Accepted
X_IONRAD,0.08272708640015064,Accepted
X_IONRAD,0.047675787228807755,Accepted
X_IONRAD,0.030668054474884077,Accepted
X_IONRAD,0.026086746065016552,Accepted
X_IONRAD,0.09666426730006451,Accepted
X_IONRAD,0.10418907353559352,Accepted
X_IONRAD,0.10795450931052399,Accepted
X_IONRAD,0.09705951923970814,Accepted
X_IONRAD,0.0991426910964717,Accepted
X_IONRAD,0.0304976303326062,Accepted
X_IONRAD,0.08495513615099902,Accepted
X_IONRAD,0.02996537434645122,Accepted
X_IONRAD,0.08389432140085547,Accepted
X_IONRAD,0.03038702367103711,Accepted
X_IONRAD,0.17328224283377977,Accepted
X_IONRAD,0.062482628019960997,Accepted
X_IONRAD,0.12902574863288238,Accepted
X_IONRAD,0.1319030727264322,Accepted
X_IONRAD,0.13897919824249746,Accepted
X_IONRAD,0.13270119959831195,Accepted
X_IONRAD,0.07412887083290123,Accepted
X_IONRAD,0.07493888818793526,Accepted
X_IONRAD,0.02911888570600342,Accepted
X_IONRAD,0.0427570744463171,Accepted
X_IONRAD,0.13738060296031132,Accepted
X_IONRAD,0.07437875505953737,Accepted
X_IONRAD,0.10344380802665658,Accepted
X_IONRAD,0.15670806903176576,Accepted
X_IONRAD,0.05070298771807071,Accepted
X_IONRAD,0.07337737303633805,Accepted
X_IONRAD,0.019683966482426648,Accepted
X_IONRAD,0.08021448678152397,Accepted
X_IONRAD,0.04919134232890717,Accepted
X_IONRAD,0.08001073380223067,Accepted
X_IONRAD,0.057571522090911265,Accepted
X_IONRAD,0.1007779726577324,Accepted
X_IONRAD,0.07670713383736628,Accepted
X_IONRAD,0.08076399994909064,Accepted
X_IONRAD,0.046775551431412085,Accepted
X_IONRAD,0.07792994161905474,Accepted
X_IONRAD,0.06557293237006274,Accepted
X_IONRAD,0.051392668026952214,Accepted
X_IONRAD,0.0679548645315474,Accepted
X_IONRAD,0.03204534629250131,Accepted
X_IONRAD,0.11081582978564337,Accepted
X_IONRAD,0.08850654236188785,Accepted
X_IONRAD,0.0788292514896431,Accepted
X_IONRAD,0.14830322374566873,Accepted
X_IONRAD,0.05598570274043759,Accepted
X_IONRAD,0.07043938214806254,Accepted
X_IONRAD,0.08099378109146563,Accepted
X_IONRAD,0.044392783428695244,Accepted
X_IONRAD,0.0754585860435442,Accepted
X_IONRAD,0.06051794227025149,Accepted
X_IONRAD,0.05970137393660416,Accepted
X_IONRAD,0.08463206700913843,Accepted
X_IONRAD,0.0331107857053831,Accepted
X_IONRAD,0.06302908535569762,Accepted
X_IONRAD,0.09899068148313633,Accepted
X_IONRAD,0.062494690571805345,Accepted
X_IONRAD,0.06675410114207314,Accepted
X_IONRAD,0.05948081820363847,Accepted
X_IONRAD,0.09347981360885103,Accepted
X_IONRAD,0.045918324978406255,Accepted
X_IONRAD,0.04487276705291699,Accepted
X_IONRAD,0.04955328120344673,Accepted
X_IONRAD,0.15508567229440398,Accepted
X_IONRAD,0.0823970500015887,Accepted
X_IONRAD,0.06558683858320094,Accepted
X_IONRAD,0.14599542704391597,Accepted
X_IONRAD,0.08628431065254252,Accepted
X_IONRAD,0.07204284169658684,Accepted
X_IONRAD,0.06713333880289087,Accepted
X_IONRAD,0.0563473912910993,Accepted
X_IONRAD,0.11220628448817503,Accepted
X_IONRAD,0.09313170531792096,Accepted
X_IONRAD,0.07547519769290492,Accepted
X_IONRAD,0.10258384537376668,Accepted
X_IONRAD,0.024209820864264636,Accepted
X_MASS,-0.20564405711921524,Accepted
X_MASS,-0.16956053770478388,Accepted
X_MASS,-0.14075320705764915,Accepted
X_MASS,-0.1915084669030308,Accepted
X_MASS,-0.14981706965041386,Accepted
X_MASS,-0.1830296338831474,Accepted
X_MASS,-0.1705749399751782,Accepted
X_MASS,-0.14351195341402243,Accepted
X_MASS,-0.17794134326426653,Accepted
X_MASS,-0.21520971565161415,Accepted
X_MASS,-0.20230598835754993,Accepted
X_MASS,-0.20936918988410042,Accepted
X_MASS,-0.24042851231997567,Accepted
X_MASS,-0.28730633749500534,Accepted
X_MASS,-0.2186675774132615,Accepted
X_MASS,-0.2181388996992259,Accepted
X_MASS,-0.2056902474802182,Accepted
X_MASS,-0.22740965515881542,Accepted
X_MASS,-0.21458707444990863,Accepted
X_MASS,-0.21703186986888082,Accepted
X_MASS,-0.21337414618305267,Accepted
X_MASS,-0.220305338923648,Accepted
X_MASS,-0.19892731023058463,Accepted
X_MASS,-0.2344508921044929,Accepted
X_MASS,-0.20044820212513761,Accepted
X_MASS,-0.22370663961146636,Accepted
X_MASS,-0.2619741905797824,Accepted
X_MASS,-0.24842484222906203,Accepted
X_MASS,-0.21801320276609995,Accepted
X_MASS,-0.21254222465015615,Accepted
X_MASS,-0.27621911671689314,Accepted
X_MASS,-0.2243730435080145,Accepted
X_MASS,-0.21145032506910713,Accepted
X_MASS,-0.25138712935869406,Accepted
X_MASS,-0.21845688593264037,Accepted
X_MASS,-0.23274986877611986,Accepted
X_MASS,-0.24963101261355877,Accepted
X_MASS,-0.20656771455980924,Accepted
X_MASS,-0.2423021149482367,Accepted
X_MASS,-0.2352818968121316,Accepted
X_MASS,-0.23307405623942223,Accepted
X_MASS,-0.21022408687062255,Accepted
X_MASS,-0.22581842869338603,Accepted
X_MASS,-0.18434473049031083,Accepted
X_MASS,-0.2303815231118607,Accepted
X_MASS,-0.2168527790582441,Accepted
X_MASS,-0.19794943032245257,Accepted
X_MASS,-0.19570114240017863,Accepted
X_MASS,-0.18022402128489623,Accepted
X_MASS,-0.1879796931240422,Accepted
X_MASS,-0.2168324888112617,Accepted
X_MASS,-0.19871789028846817,Accepted
X_MASS,-0.25295641195568197,Accepted
X_MASS,-0.23940641070725874,Accepted
X_MASS,-0.2551116410441687,Accepted
X_MASS,-0.23475120432119542,Accepted
X_MASS,-0.22333613087441584,Accepted
X_MASS,-0.21547805637326778,Accepted
X_MASS,-0.21136515945663603,Accepted
X_MASS,-0.23667235396735484,Accepted
X_MASS,-0.2375496595300954,Accepted
X_MASS,-0.2390611772764117,Accepted
X_MASS,-0.20827958982710082,Accepted
X_MASS,-0.20703039078913127,Accepted
X_MASS,-0.27966093611459586,Accepted
X_MASS,-0.25507496634711563,Accepted
X_MASS,-0.2085127280150954,Accepted
X_MASS,-0.2639129466656028,Accepted
X_MASS,-0.19610200473033695,Accepted
X_MASS,-0.2489297870249772,Accepted
X_MASS,-0.18592340166820598,Accepted
X_MASS,-0.22887135107691245,Accepted
X_MASS,-0.15373999164949523,Accepted
X_MASS,-0.2268708338991905,Accepted
X_MASS,-0.21148106139462222,Accepted
X_MASS,-0.2393989244232227,Accepted
X_MASS,-0.2559046925329663,Accepted
X_MASS,-0.20132921059397074,Accepted
X_MASS,-0.21719030491582905,Accepted
X_MASS,-0.21365880150772779,Accepted
X_MASS,-0.21095622853201612,Accepted
X_MASS,-0.20744943478001346,Accepted
X_MASS,-0.22653329322616797,Accepted
X_MASS,-0.24570397755016576,Accepted
X_MASS,-0.17556172436610826,Accepted
X_MASS,-0.21006381275282948,Accepted
X_MASS,-0.2167940543616408,Accepted
X_MASS,-0.22671022114168207,Accepted
X_MASS,-0.20237175972290364,Accepted
X_MASS,-0.26442781530140613,Accepted
X_MASS,-0.2481661299557,Accepted
X_MASS,-0.23892494868536193,Accepted
X_MASS,-0.26950999133774234,Accepted
X_MASS,-0.22755135987377367,Accepted
X_MASS,-0.2291746398765139,Accepted
X_MASS,-0.2361601153623605,Accepted
X_MASS,-0.2353739803955602,Accepted
X_MASS,-0.25259045247097206,Accepted
X_MASS,-0.22523910839079903,Accepted
X_MASS,-0.18545788605976257,Accepted
X_EA,-0.2069179039743214,Accepted
X_EA,-0.1484262640258187,Accepted
X_EA,-0.15867240756386264,Accepted
X_EA,-0.18979852068289013,Accepted
X_EA,-0.1843759604946084,Accepted
X_EA,-0.18320878279912794,Accepted
X_EA,-0.17950917615371592,Accepted
X_EA,-0.13583206923487962,Accepted
X_EA,-0.1611572779403794,Accepted
X_EA,-0.20732083084910255,Accepted
X_EA,-0.2251831751129607,Accepted
X_EA,-0.14795620275472218,Accepted
X_EA,-0.2253627055112549,Accepted
X_EA,-0.21173918846551013,Accepted
X_EA,-0.2596403746052589,Accepted
X_EA,-0.226982995685718,Accepted
X_EA,-0.22866897572054953,Accepted
X_EA,-0.20194991732128176,Accepted
X_EA,-0.22638924391543466,Accepted
X_EA,-0.2549556335120632,Accepted
X_EA,-0.2021770932234817,Accepted
X_EA,-0.22727352628619468,Accepted
X_EA,-0.1999910743865032,Accepted
X_EA,-0.18945077554464337,Accepted
X_EA,-0.213088382528087,Accepted
X_EA,-0.19646662267987874,Accepted
X_EA,-0.23455270325280306,Accepted
X_EA,-0.2691444971261175,Accepted
X_EA,-0.25775027897465536,Accepted
X_EA,-0.19591527057444597,Accepted
X_EA,-0.22226887441067691,Accepted
X_EA,-0.2602359077251385,Accepted
X_EA,-0.1904626929344022,Accepted
X_EA,-0.20148951580004185,Accepted
X_EA,-0.2029995401102641,Accepted
X_EA,-0.24541199105559824,Accepted
X_EA,-0.2340079983256419,Accepted
X_EA,-0.2651068128868621,Accepted
X_EA,-0.19421517524142345,Accepted
X_EA,-0.2661536661805833,Accepted
X_EA,-0.22861602631723682,Accepted
X_EA,-0.2588157434116622,Accepted
X_EA,-0.2373878222063316,Accepted
X_EA,-0.21634684101372642,Accepted
X_EA,-0.22925271296264418,Accepted
X_EA,-0.21082923256021707,Accepted
X_EA,-0.2654064208430577,Accepted
X_EA,-0.24570000711911527,Accepted
X_EA,-0.2514805940832147,Accepted
X_EA,-0.21832459962763898,Accepted
X_EA,-0.22000910966473908,Accepted
X_EA,-0.22194942357811542,Accepted
X_EA,-0.2270319386660844,Accepted
X_EA,-0.21286636266361134,Accepted
X_EA,-0.2358589690920956,Accepted
X_EA,-0.22680296226868404,Accepted
X_EA,-0.24459516495857228,Accepted
X_EA,-0.22755636372228052,Accepted
X_EA,-0.19585347885821616,Accepted
X_EA,-0.28008189680930223,Accepted
X_EA,-0.23207493080503197,Accepted
X_EA,-0.22576103715991364,Accepted
X_EA,-0.2313492370661806,Accepted
X_EA,-0.24344608443497961,Accepted
X_EA,-0.22070918077855545,Accepted
X_EA,-0.23054440873292714,Accepted
X_EA,-0.28419617962905785,Accepted
X_EA,-0.20471207676773648,Accepted
X_EA,-0.23575033004125376,Accepted
X_EA,-0.24266877753865237,Accepted
X_EA,-0.18663956410046323,Accepted
X_EA,-0.18874872394073122,Accepted
X_EA,-0.2706644789353313,Accepted
X_EA,-0.2633788159922669,Accepted
X_EA,-0.23624286179945583,Accepted
X_EA,-0.19688187300860904,Accepted
X_EA,-0.22743766321311626,Accepted
X_EA,-0.19035964984320855,Accepted
X_EA,-0.19882292198622675,Accepted
X_EA,-0.207227908696256,Accepted
X_EA,-0.22914742492742315,Accepted
X_EA,-0.2031318473318446,Accepted
X_EA,-0.22885305634609457,Accepted
X_EA,-0.19228954173513074,Accepted
X_EA,-0.23151734970300247,Accepted
X_EA,-0.161870637041526,Accepted
X_EA,-0.2202979027648677,Accepted
X_EA,-0.23444134162896124,Accepted
X_EA,-0.2646600399539442,Accepted
X_EA,-0.2240026998892128,Accepted
X_EA,-0.19957777125261034,Accepted
X_EA,-0.2576604413751604,Accepted
X_EA,-0.2525214858235106,Accepted
X_EA,-0.17207806368507234,Accepted
X_EA,-0.21998867543103073,Accepted
X_EA,-0.2564333795654503,Accepted
X_EA,-0.223528309593702,Accepted
X_EA,-0.2327755925255597,Accepted
X_EA,-0.22127500142063453,Accepted
X_EA,-0.25094234376958213,Accepted
X_IE,-0.17581047979821401,Accepted
X_IE,-0.21012766579893788,Accepted
X_IE,-0.20092711488412462,Accepted
X_IE,-0.16912004688148435,Accepted
X_IE,-0.18290486192351596,Accepted
X_IE,-0.1402790058996194,Accepted
X_IE,-0.16745329867750514,Accepted
X_IE,-0.18688519790117464,Accepted
X_IE,-0.18118187467511568,Accepted
X_IE,-0.18643273287450837,Accepted
X_IE,-0.1801522679286117,Accepted
X_IE,-0.18154678608153413,Accepted
X_IE,-0.19514795057600998,Accepted
X_IE,-0.21926336242608102,Accepted
X_IE,-0.21642877000234795,Accepted
X_IE,-0.21290212132433012,Accepted
X_IE,-0.24216102705294357,Accepted
X_IE,-0.21162485871457548,Accepted
X_IE,-0.22795260000367593,Accepted
X_IE,-0.24582056684293707,Accepted
X_IE,-0.2269029215724965,Accepted
X_IE,-0.22523620904623382,Accepted
X_IE,-0.23582547459623296,Accepted
X_IE,-0.24383364972239321,Accepted
X_IE,-0.17973504851950928,Accepted
X_IE,-0.21553888719107042,Accepted
X_IE,-0.26336718547162996,Accepted
X_IE,-0.22491769444527338,Accepted
X_IE,-0.22705521656879948,Accepted
X_IE,-0.2386901601689551,Accepted
X_IE,-0.27550515483434124,Accepted
X_IE,-0.2244239626576931,Accepted
X_IE,-0.22457239458385167,Accepted
X_IE,-0.23439857150471713,Accepted
X_IE,-0.2506918569062483,Accepted
X_IE,-0.21134494296527756,Accepted
X_IE,-0.20298319528818617,Accepted
X_IE,-0.19314503506623137,Accepted
X_IE,-0.2496825146292784,Accepted
X_IE,-0.1899461103403076,Accepted
X_IE,-0.1840348047481835,Accepted
X_IE,-0.20257281332060464,Accepted
X_IE,-0.2439093760658254,Accepted
X_IE,-0.2265191732218527,Accepted
X_IE,-0.22854445248334185,Accepted
X_IE,-0.23359197477055102,Accepted
X_IE,-0.22559710329056634,Accepted
X_IE,-0.2748955230213625,Accepted
X_IE,-0.24070819880344946,Accepted
X_IE,-0.22211395363217887,Accepted
X_IE,-0.23524239956853057,Accepted
X_IE,-0.2209826132286209,Accepted
X_IE,-0.2417156194647947,Accepted
X_IE,-0.24526674521831968,Accepted
X_IE,-0.231271076085499,Accepted
X_IE,-0.21376766372429268,Accepted
X_IE,-0.2581593359363127,Accepted
X_IE,-0.22589725874370917,Accepted
X_IE,-0.25543939983353386,Accepted
X_IE,-0.2077828020681503,Accepted
X_IE,-0.21643470295864825,Accepted
X_IE,-0.24839984119973058,Accepted
X_IE,-0.2591388422292024,Accepted
X_IE,-0.2591072005890208,Accepted
X_IE,-0.18909900410599906,Accepted
X_IE,-0.23886037110065286,Accepted
X_IE,-0.24638444242771262,Accepted
X_IE,-0.19319956250326298,Accepted
X_IE,-0.22813749372427633,Accepted
X_IE,-0.23934356581942828,Accepted
X_IE,-0.24299007063167022,Accepted
X_IE,-0.2134228089979775,Accepted
X_IE,-0.17288371906593036,Accepted
X_IE,-0.25085619730269876,Accepted
X_IE,-0.2328408300176344,Accepted
X_IE,-0.2546057902276878,Accepted
X_IE,-0.23477501460809697,Accepted
X_IE,-0.2584019881590475,Accepted
X_IE,-0.258095658340826,Accepted
X_IE,-0.2213157498835668,Accepted
X_IE,-0.23688847611706546,Accepted
X_IE,-0.2166324772053319,Accepted
X_IE,-0.25062655194262684,Accepted
X_IE,-0.20595831199901457,Accepted
X_IE,-0.2511118205349728,Accepted
X_IE,-0.25833921630842244,Accepted
X_IE,-0.1997366713254842,Accepted
X_IE,-0.20547783820828028,Accepted
X_IE,-0.23569716751154773,Accepted
X_IE,-0.2335096491540774,Accepted
X_IE,-0.2628868965345794,Accepted
X_IE,-0.22634941020203272,Accepted
X_IE,-0.17105371064630692,Accepted
X_IE,-0.24145791827439955,Accepted
X_IE,-0.2090097404408137,Accepted
X_IE,-0.21534369818493965,Accepted
X_IE,-0.226929533267587,Accepted
X_IE,-0.2447727556430347,Accepted
X_IE,-0.2212963509026429,Accepted
X_IE,-0.2516705099642336,Accepted
X_En,0.38158213612115943,Accepted
X_En,0.24531250421748954,Accepted
X_En,0.2173587857905551,Accepted
X_En,0.3100251938656828,Accepted
X_En,0.3401698644182648,Accepted
X_En,0.3499221619646032,Accepted
X_En,0.34883394657733785,Accepted
X_En,0.2184083139293644,Accepted
X_En,0.3301676249840223,Accepted
X_En,0.3594563679323887,Accepted
X_En,0.27954056303071717,Accepted
X_En,0.2406141200233916,Accepted
X_En,0.2547347256377414,Accepted
X_En,0.24089569432792235,Accepted
X_En,0.22338762913320756,Accepted
X_En,0.18287473496820625,Accepted
X_En,0.3240107662937006,Accepted
X_En,0.19301310873123814,Accepted
X_En,0.23594837898049656,Accepted
X_En,0.3178589840962865,Accepted
X_En,0.2198710259848286,Accepted
X_En,0.2569947372917935,Accepted
X_En,0.2062452089800477,Accepted
X_En,0.3074668897818169,Accepted
X_En,0.15911784160897152,Accepted
X_En,0.20292119136658104,Accepted
X_En,0.2993672752005598,Accepted
X_En,0.2459533846203727,Accepted
X_En,0.23471751373461586,Accepted
X_En,0.1585632436660832,Accepted
X_En,0.3721057731730562,Accepted
X_En,0.2021389412574078,Accepted
X_En,0.2792988984748748,Accepted
X_En,0.3226697716972115,Accepted
X_En,0.26665189171505105,Accepted
X_En,0.17209904411296628,Accepted
X_En,0.2957255724293096,Accepted
X_En,0.1972260570747427,Accepted
X_En,0.24968824768284187,Accepted
X_En,0.24407130040399572,Accepted
X_En,0.1093518967176273,Accepted
X_En,0.2854892668777094,Accepted
X_En,0.2333577035868737,Accepted
X_En,0.1900288368989483,Accepted
X_En,0.24452805336028974,Accepted
X_En,0.1496594927026339,Accepted
X_En,0.2510797419867274,Accepted
X_En,0.26174567217280686,Accepted
X_En,0.2131671946591116,Accepted
X_En,0.24779439469466683,Accepted
X_En,0.2453543617883455,Accepted
X_En,0.25725627542304363,Accepted
X_En,0.3232037670844107,Accepted
X_En,0.26785927255594055,Accepted
X_En,0.30734317727979993,Accepted
X_En,0.2569838714272138,Accepted
X_En,0.3349665322281641,Accepted
X_En,0.18749998235230306,Accepted
X_En,0.18189970344677756,Accepted
X_En,0.3053872105838757,Accepted
X_En,0.24056152358527697,Accepted
X_En,0.26960795403492205,Accepted
X_En,0.25996609798412706,Accepted
X_En,0.24045218611932823,Accepted
X_En,0.3143964897707673,Accepted
X_En,0.25653579131171067,Accepted
X_En,0.2992301306410114,Accepted
X_En,0.2220321303620086,Accepted
X_En,0.14277373510611288,Accepted
X_En,0.3200376318146556,Accepted
X_En,0.17361773673432956,Accepted
X_En,0.2094242208383919,Accepted
X_En,0.13496996833180036,Accepted
X_En,0.29179944614055187,Accepted
X_En,0.22045463299656817,Accepted
X_En,0.2889664481196316,Accepted
X_En,0.21522218370785512,Accepted
X_En,0.2858507186399172,Accepted
X_En,0.20148356687468844,Accepted
X_En,0.17554695494536218,Accepted
X_En,0.24103888452038003,Accepted
X_En,0.203063260185808,Accepted
X_En,0.28680324751383945,Accepted
X_En,0.1263126871235253,Accepted
X_En,0.22357538514527855,Accepted
X_En,0.23959019069684354,Accepted
X_En,0.2553625279999292,Accepted
X_En,0.16651152102559422,Accepted
X_En,0.26013696639418876,Accepted
X_En,0.28006804603436963,Accepted
X_En,0.18018731094065538,Accepted
X_En,0.26481576703974485,Accepted
X_En,0.2574014959556887,Accepted
X_En,0.24390616889906408,Accepted
X_En,0.257181497717099,Accepted
X_En,0.2870148875942336,Accepted
X_En,0.18593556113210963,Accepted
X_En,0.23318263772004844,Accepted
X_En,0.27120769364195857,Accepted
X_En,0.3108420251228344,Accepted
X_AN,-0.19300975814859736,Accepted
X_AN,-0.19858965196353295,Accepted
X_AN,-0.17354674544439375,Accepted
X_AN,-0.20126932954715207,Accepted
X_AN,-0.20059712274649638,Accepted
X_AN,-0.16980948322769684,Accepted
X_AN,-0.1947984434711634,Accepted
X_AN,-0.16488294823343233,Accepted
X_AN,-0.17646815164039828,Accepted
X_AN,-0.22583789668982687,Accepted
X_AN,-0.22279663344620798,Accepted
X_AN,-0.23122456120733698,Accepted
X_AN,-0.21960189926463558,Accepted
X_AN,-0.2840981638168194,Accepted
X_AN,-0.23352296830463748,Accepted
X_AN,-0.24878292299453056,Accepted
X_AN,-0.28599873655073577,Accepted
X_AN,-0.2402749870823561,Accepted
X_AN,-0.258410112796666,Accepted
X_AN,-0.26039310640105906,Accepted
X_AN,-0.2393763078532422,Accepted
X_AN,-0.23624680675179618,Accepted
X_AN,-0.2225301833920672,Accepted
X_AN,-0.26641821176065605,Accepted
X_AN,-0.20111225486902026,Accepted
X_AN,-0.23813061629149201,Accepted
X_AN,-0.27743749263986445,Accepted
X_AN,-0.20923400611770676,Accepted
X_AN,-0.24519465980522195,Accepted
X_AN,-0.21320927865996273,Accepted
X_AN,-0.2231754554515918,Accepted
X_AN,-0.24108360274648238,Accepted
X_AN,-0.2494786844605671,Accepted
X_AN,-0.2628516656074655,Accepted
X_AN,-0.2448586008735038,Accepted
X_AN,-0.2447727340121967,Accepted
X_AN,-0.24031894691561873,Accepted
X_AN,-0.23367602928002662,Accepted
X_AN,-0.2655485327528509,Accepted
X_AN,-0.2746946229101684,Accepted
X_AN,-0.2174903605752083,Accepted
X_AN,-0.25737293373396286,Accepted
X_AN,-0.22867487123282434,Accepted
X_AN,-0.20988162436810223,Accepted
X_AN,-0.24538191732141426,Accepted
X_AN,-0.24464875515945975,Accepted
X_AN,-0.2361676328453245,Accepted
X_AN,-0.2652455362422061,Accepted
X_AN,-0.24093871570154105,Accepted
X_AN,-0.2484435037117068,Accepted
X_AN,-0.20463518000300174,Accepted
X_AN,-0.2339811200222935,Accepted
X_AN,-0.26412310384116694,Accepted
X_AN,-0.24193463452855132,Accepted
X_AN,-0.26896871434549596,Accepted
X_AN,-0.25203693598372084,Accepted
