HD1_l1,HD1_l2,HD1_l3,HD1_l4,HD1_l5,HD1_l6,HD1_l7,HD1_l8,HD1_l9,HD1_l10,A_ion_K,A_ion_Rb,A_ion_Cs,A_ion_MA,A_ion_FA,B_ion_Ca,B_ion_Sr,B_ion_Ba,B_ion_Ge,B_ion_Sn,B_ion_Pb,X_ion_Cl,X_ion_Br,X_ion_I,Pred_Bandgap
0.07784669,-0.39,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.0001881024,0.00022625847,0.009078066,0.00018916163,0.9903184,0.0037634359,0.0018860839,0.0030252435,0.0027787997,0.02544849,0.96309793,0.39255393,0.6060791,0.0013669545,2.2253323
0.07784669,-0.38,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018810772,0.00022624347,0.009078607,0.00018916695,0.99031794,0.003784787,0.0018913597,0.0030418884,0.0028088565,0.025509303,0.9629638,0.39755544,0.60106033,0.0013842909,2.2298021
0.07784669,-0.37,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018811297,0.00022622845,0.0090791555,0.00018917225,0.99031734,0.0038062576,0.0018966476,0.0030586242,0.0028392365,0.025570242,0.962829,0.40257812,0.59602016,0.0014016996,2.2342722
0.07784669,-0.36,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018811824,0.00022621364,0.009079695,0.00018917755,0.99031675,0.0038278496,0.0019019513,0.0030754495,0.002869944,0.02563132,0.9626935,0.40762115,0.59095967,0.0014191765,2.2387424
0.07784669,-0.35,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018812352,0.00022619864,0.009080244,0.00018918284,0.9903162,0.0038495602,0.0019072677,0.003092368,0.0029009825,0.025692523,0.9625572,0.4126834,0.58587986,0.0014367191,2.2432125
0.07784669,-0.34,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018812882,0.00022618363,0.009080791,0.00018918818,0.99031574,0.0038713918,0.0019125981,0.0031093762,0.0029323539,0.025753848,0.96242034,0.4177639,0.5807817,0.0014543219,2.2476823
0.07784669,-0.33,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018813428,0.00022616907,0.009081343,0.00018919366,0.99031514,0.0038933451,0.0019179421,0.0031264757,0.0029640635,0.025815329,0.9622829,0.42286173,0.5756663,0.0014719834,2.2521524
0.07784669,-0.32,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.0001881392,0.00022615364,0.009081876,0.00018919862,0.99031466,0.0039154184,0.001923298,0.0031436663,0.002996112,0.025876917,0.9621445,0.42797577,0.5705346,0.0014897,2.2566226
0.07784669,-0.31,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018814465,0.00022613883,0.009082429,0.0001892041,0.99031407,0.003937617,0.00192867,0.0031609496,0.0030285069,0.025938641,0.9620056,0.43310493,0.56538767,0.0015074675,2.2610924
0.07784669,-0.3,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018814993,0.00022612404,0.009082974,0.0001892094,0.99031353,0.003959934,0.0019340542,0.003178324,0.0030612478,0.02600049,0.96186596,0.43824813,0.56022656,0.0015252815,2.2655625
0.07784669,-0.29,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018815504,0.00022610884,0.009083511,0.00018921455,0.99031305,0.003982375,0.0019394503,0.0031957915,0.003094339,0.026062442,0.9617256,0.4434044,0.55505246,0.0015431384,2.2700326
0.07784669,-0.28,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.0001881605,0.00022609405,0.0090840645,0.00018922004,0.99031246,0.0040049404,0.0019448618,0.003213354,0.0031277873,0.026124546,0.96158457,0.44857258,0.5498664,0.0015610353,2.2745028
0.07784669,-0.27,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018816559,0.0002260788,0.0090846,0.00018922515,0.99031186,0.0040276316,0.0019502859,0.003231009,0.0031615943,0.026186757,0.9614427,0.45375156,0.54466945,0.001578968,2.2789729
0.07784669,-0.26,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018817124,0.00022606427,0.009085155,0.00018923065,0.9903114,0.004050449,0.0019557246,0.0032487616,0.003195766,0.02624912,0.96130025,0.45894033,0.53946275,0.0015969315,2.2834427
0.07784669,-0.25,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.0001881765,0.00022604925,0.0090857,0.00018923596,0.9903108,0.0040733917,0.001961177,0.0032666058,0.0032303026,0.026311606,0.96115696,0.46413764,0.53424746,0.0016149222,2.2879128
0.07784669,-0.24,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018818179,0.00022603448,0.009086245,0.00018924125,0.99031025,0.0040964615,0.0019666418,0.0032845468,0.0032652097,0.026374204,0.96101284,0.46934244,0.5290246,0.0016329382,2.292383
0.07784669,-0.23,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018818708,0.00022601949,0.009086796,0.00018924658,0.9903098,0.0041196547,0.0019721205,0.0033025811,0.0033004906,0.026436925,0.9608682,0.47455359,0.5237954,0.0016509736,2.2968528
0.07784669,-0.22,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018819235,0.00022600449,0.00908734,0.00018925189,0.9903092,0.00414298,0.001977613,0.003320715,0.0033361511,0.026499795,0.9607227,0.47976992,0.51856107,0.0016690249,2.301323
0.07784669,-0.21,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018819763,0.0002259895,0.009087886,0.00018925722,0.9903087,0.0041664345,0.001983121,0.0033389456,0.003372196,0.026562799,0.96057653,0.4849904,0.51332253,0.001687089,2.305793
0.07784669,-0.2,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018820295,0.00022597452,0.009088436,0.00018926254,0.9903082,0.0041900193,0.0019886415,0.003357275,0.0034086276,0.026625931,0.9604295,0.49021366,0.5080812,0.0017051599,2.310263
0.07784669,-0.19,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018820804,0.00022595953,0.009088969,0.00018926767,0.9903077,0.004213733,0.001994176,0.003375701,0.0034454484,0.026689176,0.9602818,0.49543878,0.50283796,0.0017232369,2.3147333
0.07784669,-0.18,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018821332,0.00022594452,0.009089518,0.00018927296,0.9903071,0.0042375773,0.0019997235,0.0033942235,0.003482664,0.026752561,0.9601333,0.5006645,0.49759418,0.001741312,2.319203
0.07784669,-0.17,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.0001882188,0.00022592976,0.009090069,0.00018927848,0.9903066,0.004261553,0.0020052856,0.003412848,0.0035202804,0.02681608,0.959984,0.5058897,0.4923509,0.0017593848,2.3236732
0.07784669,-0.16,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018822387,0.00022591476,0.009090609,0.0001892836,0.990306,0.0042856564,0.0020108602,0.0034315672,0.0035582965,0.026879702,0.959834,0.5111132,0.4871093,0.0017774494,2.3281431
0.07784669,-0.15,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018822933,0.00022589997,0.009091167,0.00018928907,0.9903054,0.0043098964,0.0020164498,0.0034503872,0.0035967217,0.026943456,0.95968306,0.51633394,0.48187056,0.0017955004,2.3326132
0.07784669,-0.14,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018823445,0.000225885,0.0090917,0.00018929422,0.99030495,0.00433427,0.0020220522,0.0034693093,0.0036355588,0.02700734,0.95953137,0.52155066,0.47663572,0.0018135364,2.3370833
0.07784669,-0.13,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.0001882399,0.0002258702,0.009092258,0.0001892997,0.9903043,0.004358778,0.0020276706,0.0034883344,0.0036748142,0.027071372,0.95937896,0.5267623,0.4714061,0.0018315527,2.3415532
0.07784669,-0.12,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018824516,0.00022585521,0.009092808,0.00018930499,0.9903037,0.0043834206,0.0020333007,0.0035074572,0.0037144886,0.027135516,0.9592258,0.5319677,0.4661827,0.001849546,2.3460236
0.07784669,-0.11,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018825046,0.00022584002,0.009093341,0.00018931014,0.9903032,0.0044082007,0.0020389466,0.0035266848,0.0037545895,0.0271998,0.9590717,0.53716576,0.4609668,0.0018675118,2.3504934
0.07784669,-0.1,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018825592,0.00022582545,0.009093899,0.00018931563,0.9903026,0.0044331155,0.0020446058,0.0035460137,0.0037951206,0.027264224,0.9589169,0.5423552,0.45575935,0.0018854436,2.3549635
0.07784669,-0.09,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.0001882612,0.00022581048,0.009094445,0.00018932094,0.99030215,0.004458166,0.0020502782,0.0035654446,0.0038360832,0.027328748,0.95876116,0.5475351,0.45056155,0.0019033414,2.359269
0.07784669,-0.08,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.0001882665,0.00022579552,0.009094993,0.00018932627,0.99030167,0.004483352,0.0020559637,0.003584977,0.003877484,0.027393404,0.95860493,0.5527043,0.44537455,0.0019212004,2.3634431
0.07784669,-0.07,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018827179,0.00022578075,0.009095538,0.00018933158,0.99030113,0.0045086793,0.0020616632,0.003604615,0.003919329,0.027458189,0.9584476,0.5578616,0.44019943,0.0019390156,2.3676174
0.07784669,-0.06,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018827687,0.00022576554,0.009096075,0.0001893367,0.99030054,0.0045341435,0.0020673769,0.0036243545,0.00396162,0.027523095,0.95828944,0.56300604,0.43503723,0.0019567828,2.3717918
0.07784669,-0.05,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018828199,0.00022575037,0.009096612,0.00018934185,0.99030006,0.004559745,0.0020731036,0.0036442007,0.0040043644,0.027588133,0.95813054,0.5681364,0.42988905,0.0019745007,2.3759663
0.07784669,-0.04,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018828745,0.0002257358,0.009097166,0.00018934734,0.99029946,0.004585495,0.002078848,0.0036641585,0.004047573,0.02765333,0.95797056,0.5732518,0.4247561,0.0019921637,2.3801405
0.07784669,-0.03,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018829254,0.0002257206,0.009097703,0.00018935246,0.99029887,0.004611385,0.0020846054,0.0036842173,0.004091241,0.027718656,0.95780987,0.578351,0.41963926,0.0020097697,2.3843148
0.07784669,-0.02,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018829785,0.00022570565,0.009098254,0.0001893578,0.99029845,0.004637414,0.002090375,0.0037043826,0.0041353735,0.027784094,0.95764834,0.58343303,0.4145396,0.0020273128,2.3884892
0.07784669,-0.01,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.0001883033,0.0002256911,0.009098809,0.00018936329,0.99029785,0.004663584,0.0020961596,0.0037246528,0.0041799787,0.02784965,0.9574859,0.5884969,0.40945825,0.0020447907,2.3926635
0.07784669,8.881784e-16,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018830839,0.00022567589,0.00909935,0.00018936841,0.99029726,0.004689895,0.002101955,0.0037450287,0.0042250575,0.027915316,0.95732266,0.5935417,0.4043962,0.0020622013,2.3968377
0.07784669,0.01,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018831388,0.00022566115,0.009099901,0.00018937391,0.9902968,0.004716354,0.0021077688,0.003765516,0.0042706244,0.02798114,0.9571585,0.5985661,0.3993543,0.0020795371,2.4010122
0.07784669,0.02,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018831897,0.00022564616,0.009100443,0.00018937905,0.9902962,0.0047429604,0.0021135956,0.0037861145,0.0043166783,0.02804711,0.9569935,0.6035695,0.39433375,0.0020968,2.4051864
0.07784669,0.03,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018832441,0.0002256314,0.009100992,0.00018938452,0.9902956,0.00476971,0.0021194373,0.003806821,0.0043632244,0.0281132,0.9568276,0.6085507,0.38933533,0.0021139837,2.409361
0.07784669,0.04,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018832993,0.00022561647,0.0091015445,0.00018938989,0.9902953,0.0047966056,0.0021252912,0.0038276336,0.0044102664,0.028179403,0.95666075,0.60935336,0.38852996,0.0021166669,2.413535
0.07784669,0.05,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018833521,0.0002256015,0.009102087,0.00018939518,0.9902947,0.0048236502,0.002131161,0.0038485597,0.004457813,0.028245747,0.95649296,0.6093543,0.38852906,0.0021165682,2.4177094
0.07784669,0.06,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018834049,0.00022558673,0.009102637,0.0001894005,0.9902941,0.0048508365,0.0021370423,0.0038695915,0.004505864,0.02831219,0.9563244,0.6093553,0.38852826,0.0021164697,2.4218838
0.07784669,0.07,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.0001883456,0.00022557157,0.009103171,0.00018940565,0.9902936,0.0048781685,0.0021429367,0.003890734,0.0045544263,0.028378755,0.9561549,0.6093562,0.3885274,0.00211637,2.426058
0.07784669,0.08,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018835087,0.00022555659,0.009103721,0.00018941094,0.990293,0.0049056564,0.002148848,0.00391199,0.0046035117,0.028445467,0.9559845,0.6093572,0.38852653,0.0021162715,2.4302323
0.07784669,0.09,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018835613,0.00022554181,0.009104267,0.00018941624,0.9902924,0.004933295,0.0021547736,0.003933361,0.004653122,0.028512316,0.95581317,0.60935813,0.3885257,0.0021161719,2.4344068
0.07784669,0.1,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018836143,0.00022552686,0.0091048125,0.00018942157,0.9902919,0.0049610836,0.002160713,0.0039548455,0.004703261,0.02857931,0.9556408,0.6093591,0.3885249,0.002116074,2.4385812
0.07784669,0.11,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018836671,0.00022551189,0.009105358,0.00018942688,0.9902913,0.0049890233,0.0021666659,0.0039764396,0.0047539356,0.02864641,0.95546746,0.60936004,0.388524,0.0021159747,2.4427552
0.07784669,0.12,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018837216,0.00022549734,0.009105913,0.00018943235,0.9902907,0.0050171143,0.0021726342,0.0039981483,0.0048051546,0.028713632,0.9552934,0.60936093,0.38852313,0.0021158748,2.4469297
0.07784669,0.13,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018837726,0.00022548216,0.009106455,0.00018943749,0.9902901,0.005045359,0.0021786152,0.0040199724,0.0048569147,0.02878099,0.9551182,0.60936195,0.38852233,0.0021157763,2.451104
0.07784669,0.14,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018838256,0.0002254672,0.009106997,0.00018944281,0.9902896,0.00507376,0.0021846113,0.004041913,0.004909232,0.028848493,0.9549419,0.60936284,0.38852146,0.0021156787,2.4552784
0.07784669,0.15,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018838786,0.00022545247,0.009107549,0.00018944812,0.9902891,0.0051023113,0.002190622,0.0040639658,0.0049621053,0.02891611,0.95476484,0.60936385,0.38852066,0.0021155803,2.4594526
0.07784669,0.16,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018839317,0.00022543754,0.009108093,0.00018945348,0.99028873,0.0051310207,0.002196646,0.0040861373,0.0050155437,0.028983848,0.9545869,0.60936475,0.38851973,0.0021154806,2.463627
0.07784669,0.17,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018839863,0.0002254228,0.009108651,0.00018945897,0.99028814,0.005159887,0.0022026869,0.004108426,0.0050695552,0.029051742,0.9544077,0.6093657,0.3885189,0.0021153807,2.4682338
0.07784669,0.18,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018840391,0.00022540781,0.009109193,0.00018946409,0.99028754,0.005188909,0.002208739,0.0041308305,0.0051241396,0.029119741,0.9542277,0.60936666,0.38851807,0.0021152834,2.473294
0.07784669,0.19,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018840937,0.00022539307,0.0091097485,0.00018946957,0.99028695,0.0052180877,0.0022148073,0.0041533546,0.0051793074,0.029187879,0.95404655,0.6093676,0.3885172,0.0021151837,2.4783542
0.07784669,0.2,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018841449,0.00022537813,0.009110287,0.00018947473,0.99028647,0.00524742,0.002220886,0.004175989,0.005235057,0.029256096,0.9538645,0.60936856,0.38851637,0.0021150853,2.4834144
0.07784669,0.21,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018841977,0.00022536318,0.0091108335,0.00018948005,0.99028593,0.005276917,0.0022269832,0.00419875,0.005291408,0.029324492,0.95368147,0.6093695,0.38851553,0.0021149865,2.4884746
0.07784669,0.22,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018842505,0.00022534822,0.009111379,0.00018948535,0.99028534,0.0053065717,0.0022330913,0.004221625,0.005348355,0.029392987,0.9534974,0.6239257,0.37391266,0.0021616195,2.493535
0.07784669,0.23,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018843035,0.00022533328,0.009111928,0.00018949069,0.99028486,0.005336389,0.0022392147,0.0042446232,0.0054059103,0.029461613,0.9533122,0.6521107,0.3456379,0.0022513345,2.498595
0.07784669,0.24,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018843563,0.00022531854,0.009112474,0.000189496,0.99028426,0.0053663673,0.0022453542,0.0042677415,0.005464082,0.029530386,0.953126,0.6792492,0.31841394,0.0023367938,2.5036552
0.07784669,0.25,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.0001884409,0.00022530358,0.009113025,0.0001895013,0.99028367,0.0053965086,0.0022515063,0.0042909817,0.0055228705,0.029599275,0.9529388,0.7052063,0.2923761,0.0024175749,2.5087156
0.07784669,0.26,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018844623,0.00022528865,0.009113569,0.00018950664,0.99028325,0.005426813,0.0022576747,0.0043143453,0.005582289,0.029668309,0.9527506,0.7298752,0.2676315,0.0024933594,2.5137758
0.07784669,0.27,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018845151,0.0002252739,0.009114119,0.00018951195,0.99028265,0.005457279,0.0022638545,0.0043378253,0.0056423345,0.029737445,0.9525614,0.75317806,0.24425805,0.0025639306,2.5188
0.07784669,0.28,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018845678,0.00022525895,0.00911467,0.00018951726,0.99028206,0.005487908,0.00227005,0.004361431,0.0057030204,0.029806688,0.9523708,0.77506447,0.22230639,0.0026291716,2.523513
0.07784669,0.29,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.0001884621,0.00022524405,0.009115214,0.00018952262,0.9902817,0.005518704,0.0022762583,0.0043851575,0.005764351,0.029876078,0.9521795,0.7955102,0.20180072,0.0026890542,2.5282264
0.07784669,0.3,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018846754,0.00022522929,0.009115774,0.0001895281,0.9902811,0.005549666,0.0022824826,0.004409011,0.0058263363,0.029945605,0.95198685,0.81451434,0.18274206,0.0027436258,2.5329394
0.07784669,0.31,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018847264,0.00022521433,0.009116307,0.00018953304,0.99028045,0.0055807973,0.0022887203,0.0044329874,0.0058889817,0.030015247,0.95179325,0.83209604,0.165111,0.0027930078,2.5376527
0.07784669,0.32,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018847812,0.00022519939,0.0091168545,0.00018953836,0.99028,0.0056120967,0.0022949744,0.0044570924,0.0059522963,0.030085035,0.95159847,0.8482915,0.14887114,0.0028373722,2.5423658
0.07784669,0.33,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.0001884834,0.00022518444,0.009117401,0.00018954369,0.9902794,0.0056435685,0.002301242,0.004481324,0.006016285,0.03015494,0.9514027,0.86315084,0.13397226,0.0028769374,2.5470788
0.07784669,0.34,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018848851,0.0002251695,0.009117935,0.0001895488,0.9902788,0.005675203,0.0023075216,0.004505675,0.0060809474,0.03022495,0.95120573,0.87673444,0.12035361,0.0029119526,2.5517924
0.07784669,0.35,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.000188494,0.00022515478,0.0091184955,0.00018955431,0.9902783,0.00570701,0.002313818,0.0045301584,0.0061463024,0.030295117,0.9510075,0.88911057,0.10794673,0.0029426874,2.5565052
0.07784669,0.36,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018849927,0.00022514006,0.009119042,0.00018955962,0.9902777,0.00573899,0.0023201276,0.0045547653,0.00621235,0.03036538,0.9508083,0.90035236,0.09667831,0.002969432,2.5612185
0.07784669,0.37,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018850456,0.0002251251,0.009119589,0.00018956495,0.9902772,0.005771139,0.0023264512,0.0045795036,0.0062791007,0.030435791,0.950608,0.9105354,0.08647211,0.0029924742,2.5659316
0.07784669,0.38,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018850986,0.0002251102,0.009120142,0.00018957027,0.9902767,0.0058034663,0.0023327912,0.0046043694,0.0063465624,0.030506331,0.9504065,0.9197366,0.077251285,0.0030121,2.5706446
0.07784669,0.39,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018851513,0.00022509525,0.0091206925,0.0001895756,0.9902761,0.005835964,0.002339143,0.0046293642,0.0064147376,0.03057698,0.9502038,0.928032,0.06893947,0.003028596,2.5755951
0.07784669,0.4,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018852043,0.00022508051,0.009121235,0.0001895809,0.9902755,0.005868634,0.0023455112,0.00465449,0.0064836354,0.030647745,0.95000005,0.93549544,0.061462365,0.003042234,2.580568
0.07784669,0.41,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.0001885257,0.00022506557,0.009121787,0.00018958621,0.9902749,0.0059014787,0.0023518929,0.0046797423,0.006553269,0.030718649,0.94979495,0.94219816,0.05474858,0.0030532721,2.5855408
0.07784669,0.42,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018853103,0.00022505067,0.009122331,0.00018959156,0.99027455,0.005934505,0.002358289,0.0047051283,0.0066236425,0.030789686,0.9495887,0.948208,0.048730064,0.003061959,2.5905137
0.07784669,0.43,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018853632,0.00022503595,0.009122883,0.00018959689,0.990274,0.0059677055,0.0023646983,0.004730646,0.0066947597,0.030860832,0.9493813,0.95358866,0.043342818,0.0030685216,2.5954866
0.07784669,0.44,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.0001885416,0.00022502101,0.009123427,0.0001896022,0.9902734,0.006001084,0.002371124,0.004756298,0.0067666317,0.03093211,0.9491727,0.9583997,0.038527038,0.0030731764,2.6004593
0.07784669,0.45,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.0001885469,0.0002250061,0.009123978,0.00018960753,0.99027294,0.0060346383,0.002377562,0.0047820755,0.0068392665,0.031003488,0.94896287,0.96269673,0.03422719,0.003076117,2.6054323
0.07784669,0.46,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018855235,0.00022499137,0.009124525,0.00018961284,0.99027234,0.0060683726,0.0023840144,0.004807992,0.0069126715,0.031075008,0.94875187,0.9665305,0.03039205,0.0030775222,2.6104052
0.07784669,0.47,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018855746,0.0002249762,0.009125064,0.00018961796,0.99027175,0.0061022895,0.0023904808,0.004834039,0.006986855,0.03114665,0.94853956,0.9699478,0.026974643,0.00307756,2.6153781
0.07784669,0.48,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018856296,0.00022496154,0.009125626,0.0001896235,0.99027133,0.006136386,0.002396963,0.004860224,0.007061826,0.03121841,0.9483262,0.9729916,0.023932017,0.0030763787,2.6203508
