val_f1tof4_w_ae1_latent_mae,val_f1tof4_w_ae1_latent_rmse,total_val_loss,epoch,step,train_f1tof4_w_ae1_latent_mae,train_f1tof4_w_ae1_latent_rmse,total_train_loss,l1_weight_loss,l2_weight_loss,l1_bias_loss,l2_bias_loss
,,,287,4607,0.008418534882366657,0.01132107898592949,0.009394369088113308,0.0,0.0009758338565006852,0.0,0.0
0.01036845427006483,0.013506921008229256,0.01036845427006483,288,4623,,,,,,,
,,,288,4623,0.010020243003964424,0.013490105979144573,0.010997514240443707,0.0,0.0009772690245881677,0.0,0.0
0.00898656528443098,0.011985351331532001,0.00898656528443098,289,4639,,,,,,,
,,,289,4639,0.010316229425370693,0.013612480834126472,0.011294009163975716,0.0,0.000977779971435666,0.0,0.0
0.011330422013998032,0.014450537972152233,0.011330422013998032,290,4655,,,,,,,
,,,290,4655,0.009402653202414513,0.012531774118542671,0.010379679501056671,0.0,0.0009770275792106986,0.0,0.0
0.009535359218716621,0.012538556940853596,0.009535359218716621,291,4671,,,,,,,
,,,291,4671,0.009356888011097908,0.012531873770058155,0.010333607904613018,0.0,0.0009767215233296156,0.0,0.0
0.009738856926560402,0.011958859860897064,0.009738856926560402,292,4687,,,,,,,
,,,292,4687,0.009828067384660244,0.013204507529735565,0.010805031284689903,0.0,0.0009769639000296593,0.0,0.0
0.009503839537501335,0.012364751659333706,0.009503839537501335,293,4703,,,,,,,
,,,293,4703,0.009061714634299278,0.012124245055019855,0.010038889944553375,0.0,0.0009771744953468442,0.0,0.0
0.007396168075501919,0.010761193931102753,0.007396168075501919,294,4719,,,,,,,
,,,294,4719,0.008496763184666634,0.011536565609276295,0.00947188027203083,0.0,0.000975116912741214,0.0,0.0
0.007165904156863689,0.009261692874133587,0.007165904156863689,295,4735,,,,,,,
,,,295,4735,0.007336348295211792,0.01051261741667986,0.00831043254584074,0.0,0.0009740837849676609,0.0,0.0
0.009034073911607265,0.012317618355154991,0.009034073911607265,296,4751,,,,,,,
,,,296,4751,0.010926774702966213,0.014796865172684193,0.011903255246579647,0.0,0.0009764813585206866,0.0,0.0
0.010016554966568947,0.01391511969268322,0.010016554966568947,297,4767,,,,,,,
,,,297,4767,0.009991412982344627,0.013466745615005493,0.010965486988425255,0.0,0.0009740741224959493,0.0,0.0
0.008577510714530945,0.01109224185347557,0.008577510714530945,298,4783,,,,,,,
,,,298,4783,0.008808417245745659,0.011758935637772083,0.009783817455172539,0.0,0.0009753997437655926,0.0,0.0
0.013733962550759315,0.01761336624622345,0.013733962550759315,299,4799,,,,,,,
,,,299,4799,0.009728224016726017,0.012404398992657661,0.010701384395360947,0.0,0.0009731597383506596,0.0,0.0
0.017932960763573647,0.022438785061240196,0.017932960763573647,300,4815,,,,,,,
,,,300,4815,0.014079311862587929,0.018051628023386,0.015055142343044281,0.0,0.0009758325177244842,0.0,0.0
0.010367061011493206,0.013376113958656788,0.010367061011493206,301,4831,,,,,,,
,,,301,4831,0.014389077201485634,0.018679076805710793,0.015363162383437157,0.0,0.0009740845998749137,0.0,0.0
0.011212185956537724,0.014536863192915916,0.011212185956537724,302,4847,,,,,,,
,,,302,4847,0.010704410262405872,0.014145912602543831,0.011676854453980923,0.0,0.0009724458795972168,0.0,0.0
0.007980446331202984,0.010277130641043186,0.007980446331202984,303,4863,,,,,,,
,,,303,4863,0.008863285183906555,0.012662820518016815,0.009834056720137596,0.0,0.0009707732242532074,0.0,0.0
0.007287405431270599,0.009683986194431782,0.007287405431270599,304,4879,,,,,,,
,,,304,4879,0.008668901398777962,0.011485281400382519,0.009640024043619633,0.0,0.0009711234015412629,0.0,0.0
0.00749076995998621,0.009267282672226429,0.00749076995998621,305,4895,,,,,,,
,,,305,4895,0.008554799482226372,0.011630702763795853,0.009526422247290611,0.0,0.0009716213680803776,0.0,0.0
0.01287024188786745,0.017869029194116592,0.01287024188786745,306,4911,,,,,,,
,,,306,4911,0.009464237838983536,0.012583732604980469,0.01043546013534069,0.0,0.0009712217142805457,0.0,0.0
0.013212265446782112,0.017782356590032578,0.013212265446782112,307,4927,,,,,,,
,,,307,4927,0.010101916268467903,0.013462051749229431,0.011072334833443165,0.0,0.0009704185649752617,0.0,0.0
0.009039966389536858,0.014482147991657257,0.009039966389536858,308,4943,,,,,,,
,,,308,4943,0.010683130472898483,0.01478412002325058,0.011653728783130646,0.0,0.0009705975535325706,0.0,0.0
0.007500255014747381,0.01018690038472414,0.007500255014747381,309,4959,,,,,,,
,,,309,4959,0.009476463310420513,0.012831361964344978,0.010449149645864964,0.0,0.0009726875578053296,0.0,0.0
0.009879027493298054,0.012579018250107765,0.009879027493298054,310,4975,,,,,,,
,,,310,4975,0.009746948257088661,0.012843860313296318,0.010720321908593178,0.0,0.000973374757450074,0.0,0.0
0.010340229608118534,0.013301843777298927,0.010340229608118534,311,4991,,,,,,,
,,,311,4991,0.010966445319354534,0.014197456650435925,0.011940324679017067,0.0,0.0009738804074004292,0.0,0.0
0.010882606729865074,0.01416134275496006,0.010882606729865074,312,5007,,,,,,,
,,,312,5007,0.008547014556825161,0.011503822170197964,0.009519955143332481,0.0,0.000972940877545625,0.0,0.0
0.009227116592228413,0.011725224554538727,0.009227116592228413,313,5023,,,,,,,
,,,313,5023,0.01023929100483656,0.013904471881687641,0.011210942640900612,0.0,0.0009716508793644607,0.0,0.0
0.017971208319067955,0.023308107629418373,0.017971208319067955,314,5039,,,,,,,
,,,314,5039,0.01163154561072588,0.015442091040313244,0.012600486166775227,0.0,0.0009689400903880596,0.0,0.0
0.011576281860470772,0.01481715403497219,0.011576281860470772,315,5055,,,,,,,
,,,315,5055,0.01536141149699688,0.020735250785946846,0.016332095488905907,0.0,0.0009706850396469235,0.0,0.0
0.010647236369550228,0.0144112017005682,0.010647236369550228,316,5071,,,,,,,
,,,316,5071,0.01089650858193636,0.01422213576734066,0.011862519197165966,0.0,0.0009660120122134686,0.0,0.0
0.011710185557603836,0.016247780993580818,0.011710185557603836,317,5087,,,,,,,
,,,317,5087,0.011634329333901405,0.016001787036657333,0.012604659423232079,0.0,0.0009703294490464032,0.0,0.0
0.01607327163219452,0.01977524720132351,0.01607327163219452,318,5103,,,,,,,
,,,318,5103,0.012429741211235523,0.015978747978806496,0.013398964889347553,0.0,0.00096922367811203,0.0,0.0
0.01659022644162178,0.021015141159296036,0.01659022644162178,319,5119,,,,,,,
,,,319,5119,0.013790959492325783,0.018687855452299118,0.014763206243515015,0.0,0.0009722492541186512,0.0,0.0
0.012185978703200817,0.014989388175308704,0.012185978703200817,320,5135,,,,,,,
,,,320,5135,0.014845827594399452,0.019670844078063965,0.0158159751445055,0.0,0.0009701467351987958,0.0,0.0
0.008197380229830742,0.011802461929619312,0.008197380229830742,321,5151,,,,,,,
,,,321,5151,0.011423005722463131,0.014854195527732372,0.012391681782901287,0.0,0.0009686757111921906,0.0,0.0
0.011300623416900635,0.013720467686653137,0.011300623416900635,322,5167,,,,,,,
,,,322,5167,0.009584162384271622,0.013464167714118958,0.010554194450378418,0.0,0.0009700326481834054,0.0,0.0
0.011549814604222775,0.015016461722552776,0.011549814604222775,323,5183,,,,,,,
,,,323,5183,0.009769679978489876,0.013068119995296001,0.010736482217907906,0.0,0.0009668025304563344,0.0,0.0
0.009464925155043602,0.012936887331306934,0.009464925155043602,324,5199,,,,,,,
,,,324,5199,0.009421855211257935,0.013369111344218254,0.010390615090727806,0.0,0.0009687604615464807,0.0,0.0
0.00990411825478077,0.012869128957390785,0.00990411825478077,325,5215,,,,,,,
,,,325,5215,0.0078058429062366486,0.011058845557272434,0.008775116875767708,0.0,0.0009692722233012319,0.0,0.0
0.008410739712417126,0.01121272798627615,0.008410739712417126,326,5231,,,,,,,
,,,326,5231,0.00795152597129345,0.01054779626429081,0.00892221461981535,0.0,0.0009706895798444748,0.0,0.0
0.008811515755951405,0.011773796752095222,0.008811515755951405,327,5247,,,,,,,
,,,327,5247,0.00920182280242443,0.012460311874747276,0.010170179419219494,0.0,0.0009683567914180458,0.0,0.0
0.008842301554977894,0.011413400061428547,0.008842301554977894,328,5263,,,,,,,
,,,328,5263,0.009970774874091148,0.01270949374884367,0.010938097722828388,0.0,0.0009673222666606307,0.0,0.0
0.009262041188776493,0.012780440039932728,0.009262041188776493,329,5279,,,,,,,
,,,329,5279,0.011231625452637672,0.016106268391013145,0.012198096141219139,0.0,0.0009664703975431621,0.0,0.0
0.007489652838557959,0.010939741507172585,0.007489652838557959,330,5295,,,,,,,
,,,330,5295,0.009731790982186794,0.014098423533141613,0.01069819275289774,0.0,0.0009664000244811177,0.0,0.0
0.005367890931665897,0.006926198955625296,0.005367890931665897,331,5311,,,,,,,
,,,331,5311,0.0081150121986866,0.010863266885280609,0.009081755764782429,0.0,0.0009667433914728463,0.0,0.0
0.006059036590158939,0.008219133131206036,0.006059036590158939,332,5327,,,,,,,
,,,332,5327,0.00672939931973815,0.008963232859969139,0.007696735206991434,0.0,0.0009673343738541007,0.0,0.0
0.012325139716267586,0.01705305650830269,0.012325139716267586,333,5343,,,,,,,
,,,333,5343,0.009032990783452988,0.011971130967140198,0.01000022143125534,0.0,0.0009672300657257438,0.0,0.0
0.010134981945157051,0.013475410640239716,0.010134981945157051,334,5359,,,,,,,
,,,334,5359,0.010243091732263565,0.013917948119342327,0.011207633651793003,0.0,0.0009645422687754035,0.0,0.0
0.008533460088074207,0.01117327343672514,0.008533460088074207,335,5375,,,,,,,
,,,335,5375,0.009216610342264175,0.01294417679309845,0.010182487778365612,0.0,0.0009658773196861148,0.0,0.0
0.01409786194562912,0.019739268347620964,0.01409786194562912,336,5391,,,,,,,
,,,336,5391,0.012646690011024475,0.01602247916162014,0.013613155111670494,0.0,0.0009664659155532718,0.0,0.0
0.01005315687507391,0.014250343665480614,0.01005315687507391,337,5407,,,,,,,
,,,337,5407,0.010675596073269844,0.014637654647231102,0.01164193544536829,0.0,0.0009663392556831241,0.0,0.0
0.008390570990741253,0.011095613241195679,0.008390570990741253,338,5423,,,,,,,
,,,338,5423,0.010134491138160229,0.013324973173439503,0.011101540178060532,0.0,0.0009670486906543374,0.0,0.0
0.009313507936894894,0.012667869217693806,0.009313507936894894,339,5439,,,,,,,
,,,339,5439,0.009568355046212673,0.012659745290875435,0.010534964501857758,0.0,0.0009666099213063717,0.0,0.0
0.011872618459165096,0.015802733600139618,0.011872618459165096,340,5455,,,,,,,
,,,340,5455,0.010228750295937061,0.013351405039429665,0.011193092912435532,0.0,0.0009643429657444358,0.0,0.0
0.007431238889694214,0.010104978457093239,0.007431238889694214,341,5471,,,,,,,
,,,341,5471,0.010333857499063015,0.013881007209420204,0.011296723037958145,0.0,0.0009628657135181129,0.0,0.0
0.012320357374846935,0.01632247492671013,0.012320357374846935,342,5487,,,,,,,
,,,342,5487,0.010427922010421753,0.01323882956057787,0.011392650194466114,0.0,0.0009647291153669357,0.0,0.0
0.006761692464351654,0.008877269923686981,0.006761692464351654,343,5503,,,,,,,
,,,343,5503,0.008533133193850517,0.01172636914998293,0.009498560801148415,0.0,0.0009654245222918689,0.0,0.0
0.008417228236794472,0.011201438494026661,0.008417228236794472,344,5519,,,,,,,
,,,344,5519,0.0108250817283988,0.014622824266552925,0.011792430654168129,0.0,0.0009673492750152946,0.0,0.0
0.010140378959476948,0.012420980259776115,0.010140378959476948,345,5535,,,,,,,
,,,345,5535,0.008534355089068413,0.011558772996068,0.009499210864305496,0.0,0.000964856066275388,0.0,0.0
0.00812494195997715,0.010156211443245411,0.00812494195997715,346,5551,,,,,,,
,,,346,5551,0.009951623156666756,0.013080479577183723,0.010915844701230526,0.0,0.0009642216609790921,0.0,0.0
0.008056242018938065,0.010074814781546593,0.008056242018938065,347,5567,,,,,,,
,,,347,5567,0.009000458754599094,0.013150975108146667,0.009964989498257637,0.0,0.0009645316749811172,0.0,0.0
0.012456757947802544,0.018306702375411987,0.012456757947802544,348,5583,,,,,,,
,,,348,5583,0.01066205371171236,0.015042634680867195,0.011625142768025398,0.0,0.0009630892309360206,0.0,0.0
0.016342252492904663,0.02162155881524086,0.016342252492904663,349,5599,,,,,,,
,,,349,5599,0.01263919472694397,0.01726355031132698,0.013599438592791557,0.0,0.0009602436912246048,0.0,0.0
0.01103819441050291,0.015127223916351795,0.01103819441050291,350,5615,,,,,,,
,,,350,5615,0.013662171550095081,0.01792355254292488,0.014625191688537598,0.0,0.0009630183922126889,0.0,0.0
0.010685810819268227,0.014252595603466034,0.010685810819268227,351,5631,,,,,,,
,,,351,5631,0.013156674802303314,0.017546068876981735,0.014116769656538963,0.0,0.0009600950288586318,0.0,0.0
0.011923059821128845,0.01475534401834011,0.011923059821128845,352,5647,,,,,,,
,,,352,5647,0.012127673253417015,0.015385223552584648,0.013090861961245537,0.0,0.0009631870198063552,0.0,0.0
0.011403116397559643,0.014859771355986595,0.011403116397559643,353,5663,,,,,,,
,,,353,5663,0.013354860246181488,0.01837240159511566,0.014318463392555714,0.0,0.0009636034374125302,0.0,0.0
0.009172928519546986,0.011195498518645763,0.009172928519546986,354,5679,,,,,,,
,,,354,5679,0.00998950656503439,0.014070047065615654,0.010951301082968712,0.0,0.0009617930045351386,0.0,0.0
0.00835624523460865,0.010499553754925728,0.00835624523460865,355,5695,,,,,,,
,,,355,5695,0.010871654376387596,0.013788838870823383,0.011831654235720634,0.0,0.0009599978802725673,0.0,0.0
0.011577661149203777,0.014313598163425922,0.011577661149203777,356,5711,,,,,,,
,,,356,5711,0.010483072139322758,0.01396828331053257,0.011442257091403008,0.0,0.000959184835664928,0.0,0.0
0.011094940826296806,0.014046883210539818,0.011094940826296806,357,5727,,,,,,,
,,,357,5727,0.011210324242711067,0.014788848347961903,0.012169566005468369,0.0,0.0009592405403964221,0.0,0.0
0.007708425633609295,0.010265067219734192,0.007708425633609295,358,5743,,,,,,,
,,,358,5743,0.008858436718583107,0.012066805735230446,0.009818031452596188,0.0,0.0009595956653356552,0.0,0.0
0.01105630025267601,0.015938790515065193,0.01105630025267601,359,5759,,,,,,,
,,,359,5759,0.008618909865617752,0.011710373684763908,0.009577246382832527,0.0,0.0009583361679688096,0.0,0.0
0.009756488725543022,0.011745324358344078,0.009756488725543022,360,5775,,,,,,,
,,,360,5775,0.00943986140191555,0.012939073145389557,0.010400043800473213,0.0,0.0009601808269508183,0.0,0.0
0.01073708850890398,0.013253608718514442,0.01073708850890398,361,5791,,,,,,,
,,,361,5791,0.009881184436380863,0.013392102904617786,0.010840224102139473,0.0,0.0009590411791577935,0.0,0.0
0.009384127333760262,0.011540643870830536,0.009384127333760262,362,5807,,,,,,,
,,,362,5807,0.010150687769055367,0.013421066105365753,0.01111084409058094,0.0,0.0009601571364328265,0.0,0.0
0.010160279460251331,0.013357219286262989,0.010160279460251331,363,5823,,,,,,,
,,,363,5823,0.010500941425561905,0.013893896713852882,0.01146071869879961,0.0,0.0009597766911610961,0.0,0.0
0.006639434956014156,0.008224149234592915,0.006639434956014156,364,5839,,,,,,,
,,,364,5839,0.010102484375238419,0.01395676750689745,0.011062167584896088,0.0,0.0009596826275810599,0.0,0.0
0.00894857570528984,0.011650034226477146,0.00894857570528984,365,5855,,,,,,,
,,,365,5855,0.008159481920301914,0.01113530807197094,0.009120391681790352,0.0,0.0009609094704501331,0.0,0.0
0.010768952779471874,0.014342728070914745,0.010768952779471874,366,5871,,,,,,,
,,,366,5871,0.010061109438538551,0.013655593618750572,0.011021905578672886,0.0,0.0009607968968339264,0.0,0.0
0.015823844820261,0.021755356341600418,0.015823844820261,367,5887,,,,,,,
,,,367,5887,0.01367485336959362,0.01947048120200634,0.014633785001933575,0.0,0.0009589303517714143,0.0,0.0
0.009608141146600246,0.012772783637046814,0.009608141146600246,368,5903,,,,,,,
,,,368,5903,0.01235393900424242,0.016765272244811058,0.013312846422195435,0.0,0.0009589071269147098,0.0,0.0
0.01085195317864418,0.014146330766379833,0.01085195317864418,369,5919,,,,,,,
,,,369,5919,0.00998827163130045,0.013024943880736828,0.010947925969958305,0.0,0.0009596551535651088,0.0,0.0
0.011233130469918251,0.014321289956569672,0.011233130469918251,370,5935,,,,,,,
,,,370,5935,0.01233499962836504,0.015935007482767105,0.01329735480248928,0.0,0.0009623551741242409,0.0,0.0
0.011832674033939838,0.015120966359972954,0.011832674033939838,371,5951,,,,,,,
,,,371,5951,0.0118827810510993,0.01556573249399662,0.012842054478824139,0.0,0.0009592726128175855,0.0,0.0
0.011701159179210663,0.015789024531841278,0.011701159179210663,372,5967,,,,,,,
,,,372,5967,0.010181570425629616,0.01369488425552845,0.01114132720977068,0.0,0.0009597550961188972,0.0,0.0
0.009664800018072128,0.01341295801103115,0.009664800018072128,373,5983,,,,,,,
,,,373,5983,0.010819816961884499,0.014723951928317547,0.01177921798080206,0.0,0.0009594002040103078,0.0,0.0
0.013362593948841095,0.017608994618058205,0.013362593948841095,374,5999,,,,,,,
,,,374,5999,0.010941697284579277,0.015404273755848408,0.011901333928108215,0.0,0.0009596367599442601,0.0,0.0
0.013793295249342918,0.018487686291337013,0.013793295249342918,375,6015,,,,,,,
,,,375,6015,0.012906910851597786,0.017613673582673073,0.013864479959011078,0.0,0.0009575720760039985,0.0,0.0
0.01043773628771305,0.013590812683105469,0.01043773628771305,376,6031,,,,,,,
,,,376,6031,0.01161077432334423,0.014940761029720306,0.012570117600262165,0.0,0.0009593452559784055,0.0,0.0
0.010426594875752926,0.013923421502113342,0.010426594875752926,377,6047,,,,,,,
,,,377,6047,0.009172887541353703,0.012277929112315178,0.010130511596798897,0.0,0.0009576246375218034,0.0,0.0
0.009323781356215477,0.011968467384576797,0.009323781356215477,378,6063,,,,,,,
,,,378,6063,0.010539526119828224,0.014215819537639618,0.011498706415295601,0.0,0.0009591804700903594,0.0,0.0
0.007772543933242559,0.00975006353110075,0.007772543933242559,379,6079,,,,,,,
,,,379,6079,0.009738284163177013,0.01307427417486906,0.010694542899727821,0.0,0.0009562592022120953,0.0,0.0
0.01243798341602087,0.01713413931429386,0.01243798341602087,380,6095,,,,,,,
,,,380,6095,0.009735831059515476,0.013156880624592304,0.010693911463022232,0.0,0.000958079588599503,0.0,0.0
0.01059004943817854,0.014817248098552227,0.01059004943817854,381,6111,,,,,,,
,,,381,6111,0.01047363318502903,0.013967804610729218,0.011433536186814308,0.0,0.0009599035838618875,0.0,0.0
0.009779760614037514,0.011879869736731052,0.009779760614037514,382,6127,,,,,,,
,,,382,6127,0.010223867371678352,0.013657724484801292,0.011182978749275208,0.0,0.000959112134296447,0.0,0.0
0.00862694252282381,0.01092659030109644,0.00862694252282381,383,6143,,,,,,,
,,,383,6143,0.009383604861795902,0.012214330025017262,0.010343390516936779,0.0,0.0009597867610864341,0.0,0.0
0.013747990131378174,0.016865430399775505,0.013747990131378174,384,6159,,,,,,,
,,,384,6159,0.010365759953856468,0.013782599940896034,0.0113224433735013,0.0,0.0009566820226609707,0.0,0.0
0.011951256543397903,0.014681844040751457,0.011951256543397903,385,6175,,,,,,,
,,,385,6175,0.011578600853681564,0.015245598740875721,0.012534263543784618,0.0,0.0009556637378409505,0.0,0.0
0.0089340228587389,0.01181434839963913,0.0089340228587389,386,6191,,,,,,,
,,,386,6191,0.011410484090447426,0.014568733982741833,0.012366515584290028,0.0,0.0009560308535583317,0.0,0.0
0.010609177872538567,0.014137288555502892,0.010609177872538567,387,6207,,,,,,,
,,,387,6207,0.010689360089600086,0.013968521729111671,0.011647542007267475,0.0,0.0009581797057762742,0.0,0.0
0.005994652397930622,0.008112752810120583,0.005994652397930622,388,6223,,,,,,,
,,,388,6223,0.00919821672141552,0.012417999096214771,0.010154708288609982,0.0,0.0009564912179484963,0.0,0.0
0.009746631607413292,0.01270374096930027,0.009746631607413292,389,6239,,,,,,,
,,,389,6239,0.007483034394681454,0.011468129232525826,0.008438502438366413,0.0,0.0009554678690619767,0.0,0.0
0.00907115824520588,0.011721142567694187,0.00907115824520588,390,6255,,,,,,,
,,,390,6255,0.008391358889639378,0.011223272420465946,0.009347296319901943,0.0,0.0009559376048855484,0.0,0.0
0.010705331340432167,0.013469654135406017,0.010705331340432167,391,6271,,,,,,,
,,,391,6271,0.012326578609645367,0.016221771016716957,0.01328327227383852,0.0,0.000956694595515728,0.0,0.0
0.012894968502223492,0.017334725707769394,0.012894968502223492,392,6287,,,,,,,
,,,392,6287,0.009887183085083961,0.013339707627892494,0.010841300711035728,0.0,0.0009541180916130543,0.0,0.0
0.011963373981416225,0.015182365663349628,0.011963373981416225,393,6303,,,,,,,
,,,393,6303,0.0127760861068964,0.016359247267246246,0.013730618171393871,0.0,0.0009545336361043155,0.0,0.0
0.009873494505882263,0.013139610178768635,0.009873494505882263,394,6319,,,,,,,
,,,394,6319,0.009758984670042992,0.012774692848324776,0.010713777504861355,0.0,0.0009547931840643287,0.0,0.0
0.016025781631469727,0.02079438976943493,0.016025781631469727,395,6335,,,,,,,
,,,395,6335,0.010470542125403881,0.01381502766162157,0.011423418298363686,0.0,0.0009528762893751264,0.0,0.0
0.009897710755467415,0.01354997418820858,0.009897710755467415,396,6351,,,,,,,
,,,396,6351,0.01112415548413992,0.015454007312655449,0.012078233063220978,0.0,0.0009540746686980128,0.0,0.0
0.011305890046060085,0.015278066508471966,0.011305890046060085,397,6367,,,,,,,
,,,397,6367,0.009630250744521618,0.013458398170769215,0.010581494309008121,0.0,0.0009512440301477909,0.0,0.0
0.011952473782002926,0.016280505806207657,0.011952473782002926,398,6383,,,,,,,
,,,398,6383,0.010488667525351048,0.014400611631572247,0.011441136710345745,0.0,0.0009524673223495483,0.0,0.0
0.013191650621592999,0.016577627509832382,0.013191650621592999,399,6399,,,,,,,
,,,399,6399,0.010336397215723991,0.014800342731177807,0.011291490867733955,0.0,0.0009550928953103721,0.0,0.0
0.00907148141413927,0.011494454927742481,0.00907148141413927,400,6415,,,,,,,
,,,400,6415,0.011439015157520771,0.015442268922924995,0.012393137440085411,0.0,0.0009541218169033527,0.0,0.0
0.012358392588794231,0.016026506200432777,0.012358392588794231,401,6431,,,,,,,
,,,401,6431,0.01084100641310215,0.015605658292770386,0.011794619262218475,0.0,0.0009536120924167335,0.0,0.0
0.009753471240401268,0.013336991891264915,0.009753471240401268,402,6447,,,,,,,
,,,402,6447,0.010390050709247589,0.014025713317096233,0.011342070996761322,0.0,0.0009520211024209857,0.0,0.0
0.01016182266175747,0.013598354533314705,0.01016182266175747,403,6463,,,,,,,
,,,403,6463,0.009629884734749794,0.013405561447143555,0.010582896880805492,0.0,0.0009530123206786811,0.0,0.0
0.00948563776910305,0.011366507038474083,0.00948563776910305,404,6479,,,,,,,
,,,404,6479,0.011049876920878887,0.0142902210354805,0.012004677206277847,0.0,0.0009548006346449256,0.0,0.0
0.009129149839282036,0.012514990754425526,0.009129149839282036,405,6495,,,,,,,
,,,405,6495,0.008547516539692879,0.011119039729237556,0.009501921012997627,0.0,0.0009544034255668521,0.0,0.0
0.013853038661181927,0.016917038708925247,0.013853038661181927,406,6511,,,,,,,
,,,406,6511,0.008960600942373276,0.0123519878834486,0.009914277121424675,0.0,0.0009536739671602845,0.0,0.0
0.010595357045531273,0.014082685112953186,0.010595357045531273,407,6527,,,,,,,
,,,407,6527,0.011626143008470535,0.015182274393737316,0.012580851092934608,0.0,0.0009547098306939006,0.0,0.0
0.008468903601169586,0.01118413545191288,0.008468903601169586,408,6543,,,,,,,
,,,408,6543,0.008702912367880344,0.011923344805836678,0.009655927307903767,0.0,0.0009530134266242385,0.0,0.0
0.008803019300103188,0.01173738855868578,0.008803019300103188,409,6559,,,,,,,
,,,409,6559,0.008569667115807533,0.011332913301885128,0.009520146995782852,0.0,0.0009504774352535605,0.0,0.0
0.010717468336224556,0.013529795221984386,0.010717468336224556,410,6575,,,,,,,
,,,410,6575,0.008093624375760555,0.0108002545312047,0.009045487269759178,0.0,0.000951861497014761,0.0,0.0
0.01046636514365673,0.013617674820125103,0.01046636514365673,411,6591,,,,,,,
,,,411,6591,0.009363044984638691,0.013073365204036236,0.010315204039216042,0.0,0.0009521601023152471,0.0,0.0
0.007003805600106716,0.009489300660789013,0.007003805600106716,412,6607,,,,,,,
,,,412,6607,0.008845197968184948,0.012407262809574604,0.009798737242817879,0.0,0.0009535383433103561,0.0,0.0
0.008196917362511158,0.012406466528773308,0.008196917362511158,413,6623,,,,,,,
,,,413,6623,0.009294737130403519,0.012539507821202278,0.010246427729725838,0.0,0.0009516911813989282,0.0,0.0
0.011766403913497925,0.015437538735568523,0.011766403913497925,414,6639,,,,,,,
,,,414,6639,0.012944486923515797,0.017468605190515518,0.013892983086407185,0.0,0.000948494765907526,0.0,0.0
0.011587152257561684,0.015035185031592846,0.011587152257561684,415,6655,,,,,,,
,,,415,6655,0.011163143441081047,0.014776118099689484,0.012115704827010632,0.0,0.0009525624918751419,0.0,0.0
0.008216284215450287,0.011747831478714943,0.008216284215450287,416,6671,,,,,,,
,,,416,6671,0.010446468368172646,0.014822768047451973,0.011395770125091076,0.0,0.000949300650972873,0.0,0.0
0.010482510551810265,0.015343341045081615,0.010482510551810265,417,6687,,,,,,,
,,,417,6687,0.01137896254658699,0.01538835745304823,0.012328507378697395,0.0,0.0009495457634329796,0.0,0.0
0.008465146645903587,0.011389628052711487,0.008465146645903587,418,6703,,,,,,,
,,,418,6703,0.009336021728813648,0.012684756889939308,0.01028476096689701,0.0,0.0009487381903454661,0.0,0.0
0.011740477755665779,0.014652994461357594,0.011740477755665779,419,6719,,,,,,,
,,,419,6719,0.009298928081989288,0.0126952501013875,0.010249323211610317,0.0,0.0009503934415988624,0.0,0.0
0.009401984512805939,0.01346486248075962,0.009401984512805939,420,6735,,,,,,,
,,,420,6735,0.009391946718096733,0.013454265892505646,0.01034307200461626,0.0,0.0009511240641586483,0.0,0.0
0.012467139400541782,0.015073230490088463,0.012467139400541782,421,6751,,,,,,,
,,,421,6751,0.01020594872534275,0.013856008648872375,0.011156280525028706,0.0,0.0009503323817625642,0.0,0.0
0.008818385191261768,0.010919248685240746,0.008818385191261768,422,6767,,,,,,,
,,,422,6767,0.011116704903542995,0.013804215006530285,0.012066217139363289,0.0,0.0009495100239291787,0.0,0.0
0.010596977546811104,0.014711184427142143,0.010596977546811104,423,6783,,,,,,,
,,,423,6783,0.00956454686820507,0.01304913591593504,0.010514180175960064,0.0,0.0009496343554928899,0.0,0.0
0.009299377910792828,0.012419131584465504,0.009299377910792828,424,6799,,,,,,,
,,,424,6799,0.008816842921078205,0.012009619735181332,0.009767738170921803,0.0,0.0009508958901278675,0.0,0.0
0.008469517342746258,0.012158182449638844,0.008469517342746258,425,6815,,,,,,,
,,,425,6815,0.009403275325894356,0.012772532179951668,0.01035382878035307,0.0,0.000950553105212748,0.0,0.0
0.008316750638186932,0.01121540553867817,0.008316750638186932,426,6831,,,,,,,
,,,426,6831,0.008250636979937553,0.01155758835375309,0.009200574830174446,0.0,0.000949935638345778,0.0,0.0
0.008122721686959267,0.010629042983055115,0.008122721686959267,427,6847,,,,,,,
,,,427,6847,0.008607367053627968,0.012147067114710808,0.009557259269058704,0.0,0.000949892564676702,0.0,0.0
0.0062155937775969505,0.007918169721961021,0.0062155937775969505,428,6863,,,,,,,
,,,428,6863,0.007211131509393454,0.010283525101840496,0.008161625824868679,0.0,0.0009504948975518346,0.0,0.0
0.005895648617297411,0.007867174223065376,0.005895648617297411,429,6879,,,,,,,
,,,429,6879,0.008573144674301147,0.011953781358897686,0.009522938169538975,0.0,0.0009497918072156608,0.0,0.0
0.0078108059242367744,0.010084864683449268,0.0078108059242367744,430,6895,,,,,,,
,,,430,6895,0.007960550487041473,0.010284938849508762,0.008909134194254875,0.0,0.0009485826012678444,0.0,0.0
0.012480450794100761,0.017142822965979576,0.012480450794100761,431,6911,,,,,,,
