UMAP1,UMAP2,Predicted Binding Energy
5.8417244,3.414452,4.95
2.9132361,3.3539684,25.08
3.0739765,3.319643,16.15
3.4309387,3.2112947,9.11
3.871248,3.1624358,5.31
5.8909802,3.143933,3.92
5.979792,3.1289423,5.06
2.9738698,3.3132741,22.18
3.0898938,3.2658403,13.84
3.531238,3.0473716,7.92
3.907774,3.008158,5.16
5.9616623,3.0677164,3.87
6.0602565,3.057631,5.17
0.69909436,5.4676743,55.66
0.8220462,5.432558,46.08
1.3251035,5.4997067,36.49
3.1417067,5.315647,27.21
3.6465085,5.2484417,20.04
3.7921925,5.171121,14.87
0.84893644,5.415103,52.76
0.98656106,5.429796,43.18
1.4692992,5.3878455,33.6
3.21502,5.209358,24.7
3.7441766,5.1690674,17.23
3.8905952,5.105199,12.43
1.2018838,5.231171,49.86
1.3488969,5.214366,40.28
1.7321336,5.2423034,30.7
3.292912,5.015549,22.18
4.081422,4.859144,14.76
4.248747,4.8199034,10.93
1.6044427,5.0889773,46.97
1.8187585,5.0024357,37.39
2.4103599,4.8322954,27.81
3.262403,4.705508,19.7
4.415265,4.5308523,12.93
4.610203,4.5249705,10.03
2.0590613,4.856438,44.07
2.259299,4.7915845,34.49
2.6026196,4.633435,25.23
3.2285037,4.448211,17.86
4.840464,4.2084064,11.79
4.941811,4.1906238,9.33
2.177741,4.692414,41.18
2.3674207,4.696511,31.6
2.737468,4.5201144,23.17
3.3481038,4.3371143,16.42
4.8472085,4.143663,11.06
4.962801,4.124932,8.71
0.7381515,5.3818784,52.28
0.8875649,5.3253107,42.7
1.4285998,5.356297,33.16
3.225637,5.1753874,23.95
3.8141341,5.0694413,17.38
3.987531,5.062085,12.56
0.83192015,5.339219,49.38
1.0101858,5.3829317,39.8
1.5673102,5.2653584,30.25
3.1997333,5.1409836,21.22
3.9385138,4.98582,14.46
4.162551,4.9099984,10.35
1.3437248,5.1446996,46.49
1.4876246,5.1992736,36.91
1.7551497,5.0635643,27.35
3.3419306,4.8467274,18.7
4.2472,4.770564,11.76
4.348705,4.7392726,9.3
1.7260334,4.9257083,43.59
1.8841107,4.9811225,34.01
2.4463694,4.7300196,24.45
3.3283703,4.4881287,16.19
4.423478,4.4882717,10.08
4.780254,4.3602695,8.4
2.2154076,4.630056,40.7
2.3110774,4.5806723,31.12
2.6905727,4.4598026,21.66
3.3049603,4.3132815,14.48
4.8607697,4.141107,9.19
5.0140753,4.1182914,7.51
2.2857609,4.5601416,37.8
2.4589725,4.512643,28.22
2.7930882,4.392741,19.68
3.4015102,4.2351556,13.13
4.9473557,4.0673013,8.32
5.0478954,4.0511303,7.26
1.0007334,5.0497923,48.9
1.1300901,5.039518,39.32
1.5514448,5.110622,29.88
3.3110583,4.9079604,21.24
4.073771,4.746557,15.09
4.3630557,4.668541,10.37
1.1171213,5.0205646,46.01
1.278465,5.0293126,36.43
1.6348162,5.076626,26.98
3.3050723,4.7741985,18.07
4.281425,4.6823406,12.17
4.463043,4.630625,8.57
1.4698004,4.718024,43.11
1.6666746,4.693319,33.53
2.1615217,4.6264234,24.08
3.4353988,4.511502,15.38
4.5230956,4.484255,9.4
4.6247945,4.5160465,7.67
2.0987716,4.434113,40.22
2.2924755,4.2960773,30.63
2.6582806,4.2374744,21.17
3.4959958,4.2099414,12.73
4.9019136,4.0877275,8.18
5.0395865,4.0758033,6.82
2.3566136,4.298876,37.32
2.516584,4.097882,27.74
2.9114408,4.0510798,18.27
3.5324197,3.9339051,11.13
5.2448344,3.8397686,7.25
5.3201137,3.780806,6.42
2.4496644,4.194054,34.42
2.5806522,4.1872206,24.84
2.934216,4.02263,16.3
3.5598211,3.7665045,10.3
5.223284,3.7705016,6.43
5.4418316,3.6915455,6.3
1.18183,4.650254,45.53
1.2954819,4.634055,35.95
1.8496053,4.596083,26.71
3.3944046,4.516604,19.19
4.7342067,4.449913,12.81
4.9828243,4.3180623,8.44
1.3083034,4.6135497,42.63
1.4180955,4.57837,33.05
2.111972,4.4078307,23.7
3.4900105,4.4112444,15.9
4.714159,4.2973385,9.89
4.901364,4.2958026,7.01
1.8049685,4.218417,39.73
1.8337977,4.2795753,30.15
2.5106063,4.2280574,20.8
3.586106,4.122299,12.84
4.9857125,4.0798116,7.64
5.2778745,3.952889,6.28
2.2003272,4.058618,36.84
2.414451,3.9214392,27.26
2.9386408,3.9658473,17.9
3.5894768,3.788091,10.16
5.503922,3.6334727,6.53
5.549349,3.6535711,5.88
2.6230059,3.7315164,33.94
2.8301315,3.6583486,24.36
3.2358441,3.5727093,14.99
3.7160606,3.372601,8.9
5.7133827,3.3012576,5.58
5.7640924,3.2845833,5.9
2.8069794,3.5758164,31.05
3.0268526,3.410744,21.47
3.3389091,3.3590994,12.95
3.7868826,3.2190866,8.02
5.653217,3.3012214,5.08
5.887433,3.2068756,6.01
1.385492,4.4097557,42.15
1.6311204,4.3196106,32.59
2.1911056,4.284729,24.42
3.4243863,4.174151,17.14
5.2804537,4.033478,10.52
5.3486156,3.9982595,6.97
1.5335361,4.278145,39.25
1.7021655,4.1847534,29.69
2.310183,4.1529555,21.23
3.5505247,4.0035033,13.85
5.3636284,3.901201,7.87
5.391483,3.9016979,5.98
1.947294,3.8830976,36.36
2.1529922,3.8484237,26.78
2.6614854,3.8758214,18.15
3.6276288,3.7115943,10.55
5.6269946,3.6035914,6.14
5.709279,3.5343924,5.69
2.5066543,3.6022196,33.46
2.7094727,3.5007007,23.88
3.218812,3.3765717,15.07
3.7967744,3.3159893,8.03
5.854231,3.3348885,5.27
5.881094,3.2576098,5.59
2.8310266,3.289009,30.57
3.069828,3.2387261,20.99
3.4511979,3.1232195,12.2
3.857987,3.1350467,7.05
6.0045934,3.0549715,4.86
6.0510554,3.0159733,5.7
2.9663115,3.2875283,27.67
3.2170224,3.0837448,18.09
3.5230849,3.0443532,10.34
3.974735,2.8056126,6.42
5.9963574,2.9992802,4.6
6.111902,2.9552584,5.81
1.5464977,4.2192025,38.77
1.6519299,4.2141657,29.81
2.297425,4.0434914,22.37
3.5033972,4.1152515,15.09
5.338983,3.9635453,8.5
5.4334726,3.9524596,6.24
1.6879781,4.1087813,35.88
1.7824966,4.0380573,26.75
2.3789306,4.012659,19.08
3.5640206,3.9525163,11.8
5.444316,3.890501,6.7
5.402483,3.9209602,5.51
2.068579,3.8160205,32.98
2.2003834,3.8105297,23.84
2.6286879,3.7563899,15.81
3.8192804,3.5806835,8.64
5.649002,3.5592475,5.32
5.835686,3.4557238,5.34
2.567486,3.53878,30.09
2.753395,3.4246168,20.93
3.2425442,3.3058937,12.74
3.8508496,3.197747,6.74
5.9105663,3.2307272,4.87
6.028409,3.193407,5.39
2.9665124,3.170397,27.19
3.0941799,3.140434,18.02
3.519278,3.0204542,10.01
3.9290748,2.9151883,5.93
6.043668,2.9763281,4.49
6.1318297,2.9792721,5.5
3.1083233,3.1618075,24.29
3.2563856,3.034908,15.2
3.620852,2.934355,8.46
4.005004,2.7519383,5.68
6.0865455,2.8355155,4.38
6.195461,2.8275855,5.63
0.66178775,4.8503275,57.95
0.7254907,4.9349256,48.37
1.034462,4.82703,38.94
3.3423514,4.9440327,30.02
4.1771274,4.803955,22.62
4.4442096,4.711597,16.85
0.7504874,4.836101,55.06
0.8399608,4.797893,45.48
1.2008251,4.744297,36.03
3.4185193,4.7592707,27.5
4.1927123,4.7173276,19.74
4.4966693,4.623702,14.24
1.0965079,4.613266,52.16
1.267828,4.4883537,42.58
1.5096322,4.5062075,33.13
3.5149312,4.529634,24.99
4.6289124,4.428507,17.2
4.7564197,4.362205,12.53
1.6982014,4.2609344,49.27
1.9047847,4.1958427,39.69
2.3492362,4.105413,30.46
3.5118563,4.070799,22.47
4.881848,4.0259857,15.11
4.988176,4.02292,11.36
2.0638921,4.0544825,46.37
2.345961,3.8867965,36.79
2.81807,3.8771899,27.95
3.367845,3.8186042,20.12
5.067597,3.817482,13.9
5.135323,3.8316169,10.55
2.2238688,4.0074477,43.47
2.446792,3.9366481,33.89
2.8420837,3.830331,25.5
3.4888914,3.7637713,18.67
5.093907,3.6779723,12.99
5.251543,3.692232,9.94
0.7093005,4.7382464,54.58
0.802655,4.7401476,45.0
1.1340779,4.784002,35.66
3.533202,4.715321,26.54
4.166277,4.689575,19.8
4.383484,4.7110734,14.34
0.791925,4.608239,51.68
0.7896771,4.588307,42.1
1.3933221,4.581617,32.76
3.4782002,4.726303,24.03
4.2819114,4.634015,16.89
4.550622,4.548446,11.94
1.1965021,4.3718133,48.79
1.363941,4.352544,39.2
1.6217965,4.324695,29.86
3.5930934,4.2497377,21.51
4.5383596,4.3425684,13.97
4.8802958,4.2324824,10.42
1.8018577,4.1400876,45.89
1.9457129,3.9597058,36.31
2.4768584,3.933919,26.98
3.6326034,3.9456413,18.99
4.9390383,3.972662,11.87
5.122882,3.8482542,9.46
2.1826317,3.8900084,42.99
2.3952515,3.796954,33.41
2.8158426,3.7863445,24.47
3.5047386,3.7036886,16.77
5.0726376,3.6965039,10.84
5.2473783,3.6909604,8.56
2.334838,3.8264859,40.1
2.5248353,3.9000428,30.52
2.9534595,3.792538,22.16
3.6206267,3.5275292,15.31
5.279719,3.541992,10.12
5.4734077,3.509626,8.11
0.89406925,4.4664974,51.2
1.0071821,4.438172,41.64
1.3413476,4.4170704,32.39
3.6457622,4.4003763,23.56
4.379723,4.4904923,17.15
4.7757564,4.352602,12.2
1.0122687,4.318596,48.3
1.0639474,4.344975,38.74
1.6148945,4.3242583,29.49
3.5932896,4.3093796,20.58
4.722632,4.2983913,14.23
4.960971,4.167301,9.96
1.4354063,4.0733514,45.41
1.565556,4.0213037,35.84
2.037908,3.947718,26.58
3.7667477,4.0027785,18.03
5.1079426,4.0368323,11.33
5.4262185,3.725744,8.73
2.0478432,3.7769907,42.51
2.1969016,3.655555,32.93
2.5368114,3.6282127,23.68
3.8109531,3.2777154,15.51
5.4151077,3.501758,9.48
5.6304655,3.4493089,7.83
2.4204454,3.4618769,39.62
2.523206,3.4243472,30.04
3.2043715,3.1413243,20.99
3.9071865,3.0259101,13.43
5.59772,3.3045402,8.39
5.6828423,3.2494729,7.19
2.6495242,3.3940747,36.72
2.7850041,3.2828972,27.14
3.3396876,3.1231687,18.81
3.818141,2.9805145,12.29
5.731613,3.1434636,7.49
5.7931843,3.1691744,6.96
1.1895921,4.1260214,47.82
1.2875633,4.114719,38.37
1.5943923,4.1274877,29.12
3.6576147,3.994608,21.03
5.3710737,3.8163548,14.87
5.391185,3.8822775,10.26
1.3019398,3.9798675,44.93
1.3982725,3.956871,35.47
1.8054204,3.991382,26.21
3.83181,3.872666,17.85
5.293982,3.7235365,11.94
5.6839414,3.5734882,8.07
1.7292047,3.6759987,42.03
1.8662642,3.679835,32.56
2.3400521,3.4970798,23.31
3.9369671,3.5652769,14.94
5.657704,3.385557,9.37
5.7780414,3.3393767,7.1
2.3435047,3.2752066,39.14
2.5795105,3.1992583,29.66
3.011384,3.04287,20.4
4.023387,3.0143442,12.16
5.822783,3.0770314,7.78
5.8471165,3.185897,6.39
2.7956712,3.0254786,36.24
2.9498186,2.970228,26.76
3.4654498,2.7398126,17.51
4.1932135,2.6260846,10.33
5.970654,2.8936486,6.67
6.0488133,2.9038358,6.33
2.8920407,2.9806566,33.34
3.111156,2.8525271,23.85
3.5279462,2.687976,15.47
4.047889,2.6367528,9.47
6.0233293,2.7872963,5.81
6.1893573,2.7839472,6.44
1.5127326,3.7809026,44.45
1.6706408,3.6865678,35.1
1.9719689,3.6227474,26.32
3.8160758,3.674001,18.98
5.7599463,3.484535,12.58
5.844139,3.482734,8.32
1.6094648,3.7119792,41.55
1.7467289,3.681586,32.19
2.0712469,3.6093063,23.03
3.8560877,3.4850338,15.68
5.8234434,3.3685389,9.88
5.944959,3.319236,6.54
2.0371218,3.4611256,38.66
2.1062102,3.3758125,29.29
2.7338145,3.0947044,20.03
4.1414356,3.080987,12.68
5.919143,3.0879958,7.49
6.089734,3.0944216,6.07
2.634196,3.0367112,35.76
2.8330655,2.918259,26.39
3.282822,2.8043153,17.13
4.218802,2.575541,9.89
6.081413,2.8636084,6.13
6.176348,2.8351219,6.02
2.941658,2.8314042,32.86
3.1822445,2.806673,23.48
3.5782726,2.6142478,14.23
4.27921,2.3629034,8.36
6.193364,2.636613,5.43
6.3636284,2.5595767,6.13
3.1496267,2.7092955,29.97
3.3541796,2.564052,20.58
3.7513156,2.4008226,12.12
4.3086357,2.299695,7.33
6.1679244,2.5775323,5.23
6.3941383,2.524643,6.24
1.5681525,3.7183928,41.08
1.6614302,3.6764722,31.82
2.0975149,3.5751157,24.21
3.9308066,3.470572,16.93
5.8302774,3.430916,10.4
5.9289417,3.3645544,7.3
1.7361615,3.6356924,38.18
1.8260837,3.637694,28.92
2.2645311,3.4653928,20.91
3.9569995,3.3502746,13.63
5.9526405,3.2583034,7.95
6.066078,3.180443,5.97
2.1231878,3.3011973,35.28
2.3086503,3.1699202,26.01
2.641577,3.1090033,17.62
4.130041,2.9540548,10.43
6.0591383,2.97041,6.29
6.115187,3.0043466,5.71
2.8202558,2.9767003,32.38
2.8876913,2.8160615,23.11
3.4123485,2.5548034,14.45
4.2663546,2.5248013,8.08
6.205827,2.74742,5.44
6.2578287,2.7314723,5.82
3.1268542,2.667203,29.49
3.244359,2.58466,20.21
3.7217152,2.3692257,11.39
4.262277,2.316784,6.85
6.2850447,2.4853973,5.11
6.3946357,2.5016236,5.93
3.2314875,2.5793533,26.59
3.3744335,2.513096,17.3
3.8089767,2.3031366,9.73
4.347438,2.1499305,6.2
6.2669115,2.4047,5.01
6.4054904,2.459152,6.14
0.54523796,4.1776233,60.25
0.6002425,4.19387,50.7
0.8561272,4.136674,41.45
3.822657,4.28015,32.83
4.779855,4.340366,25.34
4.882137,4.2566967,19.24
0.6909213,4.077197,57.35
0.76959306,4.0252533,47.8
0.9845716,3.9587514,38.54
3.8692052,4.097965,30.31
4.9285216,4.1568947,22.59
5.137986,4.0580773,16.54
1.1060613,3.7986703,54.46
1.2134528,3.7262332,44.89
1.3624524,3.7125967,35.79
4.00073,3.5667574,27.79
5.1079063,3.7503915,19.93
5.3270655,3.7135801,14.39
1.8001832,3.283905,51.56
2.041313,3.328522,41.99
2.466197,3.182415,33.27
3.9071207,3.0780702,25.28
5.3091755,3.3239102,17.41
5.4366646,3.2482347,13.2
2.21468,3.1381783,48.67
2.4332845,3.0832725,39.09
3.0233436,2.9626966,30.75
3.773197,2.9221165,22.76
5.4073687,3.0645633,16.1
5.5962205,2.961207,12.1
2.393756,3.0176241,45.77
2.585721,2.9374237,36.24
3.1338425,2.8122733,28.24
3.8231156,2.723702,20.96
5.6276736,2.8520732,15.08
5.8046036,2.7662473,11.68
0.62154484,4.0272546,56.87
0.69779676,4.0467954,47.43
0.9364525,3.9694626,38.17
3.829997,4.1619196,29.42
5.036263,4.127925,22.38
5.0874395,4.0580454,16.44
0.7753045,3.9016645,53.98
0.8142809,3.9062564,44.52
1.097216,3.8072517,35.27
4.0330524,3.9932485,26.83
5.030919,4.013646,19.47
5.2133055,3.931834,14.01
1.2442397,3.6312892,51.08
1.328029,3.664683,41.62
1.528499,3.5571198,32.36
4.1354346,3.332966,24.32
5.23913,3.6944227,16.62
5.5172777,3.518072,12.01
1.9406145,3.1260042,48.19
2.147394,3.0629368,38.71
2.5981972,3.0092053,29.79
3.986245,2.9285333,21.8
5.565356,3.0483778,14.19
5.6861587,3.1424708,10.82
2.3124778,2.9025707,45.29
2.549745,2.8345025,35.81
3.1765475,2.7263768,27.27
3.9561954,2.6788375,19.33
5.6784573,2.8079162,13.01
5.8455563,2.8042855,9.9
2.5139472,2.7743433,42.39
2.7882183,2.6955633,32.91
3.3705158,2.6355896,24.76
4.0033464,2.558405,17.66
5.722644,2.672254,12.04
5.919437,2.7101252,9.36
0.8388296,3.6590686,53.5
0.9161268,3.702236,44.15
1.1499833,3.6822999,34.9
4.112121,3.7253768,26.23
5.2625346,3.7174058,19.56
5.500831,3.5584533,14.09
0.98911417,3.47009,50.6
1.1025949,3.503279,41.25
1.394442,3.3327317,31.99
4.238002,3.5082817,23.49
5.369898,3.5736341,16.65
5.6474047,3.412837,11.83
1.4787571,3.2779098,47.71
1.590028,3.2364547,38.34
1.8565865,3.1876452,29.09
4.391247,3.0095835,20.84
5.7080994,3.1331928,13.77
5.889766,3.0949671,9.93
2.1670053,2.8123014,44.81
2.3607233,2.780187,35.44
2.6977603,2.714522,26.31
4.2594247,2.6194477,18.32
5.89278,2.7385976,11.58
5.9736476,2.8667881,8.9
2.5852337,2.632233,41.91
2.9205172,2.4859357,32.54
3.4573379,2.3413758,23.8
4.1873584,2.4158359,15.99
5.904667,2.539065,9.97
6.001961,2.5342133,8.19
2.7685485,2.4518805,39.02
3.0667288,2.41789,29.63
3.5637684,2.3782027,21.37
4.182464,2.2246816,14.64
6.0111556,2.3116846,9.17
6.1091266,2.4026473,7.9
1.1858441,3.1326432,50.13
1.438627,3.030487,40.88
1.6310596,2.989537,31.7
4.475802,2.9846323,23.36
5.587338,3.3436625,16.92
5.7334676,3.3413098,12.15
1.2620177,3.1449327,47.23
1.4703165,3.0404377,37.97
1.7221634,2.9725912,28.72
4.4694047,2.9416451,20.46
5.8904796,3.1146817,14.0
5.9921036,3.0954041,9.88
1.7784716,2.931427,44.33
1.9349966,2.807779,35.07
2.088003,2.8293865,25.82
4.570168,2.5120816,17.57
6.028644,2.735821,11.45
6.1965,2.6476562,8.22
2.561039,2.4444454,41.43
2.6918526,2.4155538,32.17
3.014175,2.2863917,22.91
4.56688,2.1487267,14.84
6.132751,2.5003107,9.37
6.2556853,2.417223,7.3
2.9738734,2.1150496,38.54
3.1351364,2.1885364,29.26
3.7259443,2.0682619,20.32
4.492676,1.9556466,12.89
6.2395773,2.1122818,7.92
6.324485,2.1589522,6.99
3.1675909,2.0248725,35.64
3.3200817,2.101346,26.36
3.8024464,1.9841181,18.03
4.4974113,1.8300098,11.61
6.3428564,2.0582373,7.0
6.4399114,2.0906303,6.88
1.4920703,2.6480858,46.86
1.6305951,2.6103876,37.6
1.8536133,2.4953444,28.71
4.6210976,2.63981,20.81
6.195898,2.8235543,14.64
6.3174696,2.7969131,10.21
1.6952724,2.4935331,43.95
1.7612699,2.5158577,34.7
2.0310335,2.295754,25.59
4.659466,2.485874,17.73
6.328712,2.6831949,11.96
6.365599,2.7725623,7.96
2.1030607,2.3099597,41.05
2.3222914,2.2563975,31.8
2.4350913,2.1312208,22.54
4.71987,2.2612612,14.82
6.30037,2.4977646,9.49
6.421026,2.4697318,6.66
2.8318305,2.0644078,38.15
2.91927,2.0340781,28.89
3.3115633,1.9545689,19.64
4.7672143,1.8455406,12.04
6.4199533,2.1293104,7.67
6.4929476,2.1523116,6.46
3.2156737,1.8212448,35.24
3.4989302,1.7874159,25.99
3.8370657,1.7997086,16.84
4.655843,1.7603542,10.02
6.5243287,1.8611437,6.35
6.6098986,1.948359,6.57
3.343034,1.7166936,32.34
3.542722,1.7362025,23.08
3.970929,1.7476983,14.7
4.733116,1.5984665,8.83
6.5457654,1.8288435,5.91
6.630738,1.8689022,6.75
1.6346774,2.4345691,43.58
1.7313002,2.3786557,34.41
1.9087073,2.3365796,26.1
4.778067,2.51681,18.76
6.279702,2.7320843,12.5
6.3721404,2.7325332,8.47
1.8221834,2.3787265,40.68
1.8539402,2.3095481,31.43
2.101,2.2228146,22.81
4.846205,2.3879776,15.47
6.3368034,2.5641286,10.03
6.4883556,2.5287156,6.79
2.2492633,2.2098958,37.78
2.3091943,2.0831656,28.52
2.480892,2.0309203,19.52
4.856758,2.0651903,12.58
6.3619943,2.3710246,7.62
6.5209413,2.333311,6.27
2.8445914,1.934135,34.87
2.974001,1.9283521,25.62
3.49516,1.7779802,16.36
4.889187,1.8030326,10.11
6.531577,2.1057298,6.36
6.573511,2.0711637,6.26
3.3056524,1.6678876,31.97
3.5294106,1.7215744,22.71
3.9148912,1.6800926,13.46
4.814542,1.65097,8.35
6.577501,1.8135461,5.84
6.6258006,1.8815645,6.37
3.4861827,1.646681,29.07
3.6917572,1.6319082,19.81
4.0708556,1.6217937,11.68
4.8517156,1.5333924,7.16
6.55306,1.7059605,5.71
6.6788077,1.7665467,6.65
0.5694525,3.6673355,62.55
0.62456,3.63263,53.21
0.7970914,3.5610945,43.95
4.1416984,3.7165227,35.63
5.1164346,3.7656553,28.19
5.3474355,3.6797693,21.63
0.67482615,3.6083572,59.65
0.76793456,3.5279992,50.3
0.9642549,3.4146705,41.11
4.1623936,3.5407295,33.12
5.2547364,3.560656,25.44
5.4686856,3.5818577,18.93
1.0865167,3.3479836,56.76
1.2101641,3.2788575,47.4
1.2922655,3.3271687,38.59
4.1715755,3.0827749,30.6
5.4972835,3.1680012,22.69
5.684548,3.2607825,16.64
1.9036175,2.903638,53.86
2.0905173,2.941306,44.5
2.5176446,2.841492,36.08
4.1930785,2.6790752,28.08
5.646381,2.9364464,20.13
5.75857,2.9127383,15.21
2.361862,2.6899104,50.96
2.5735102,2.628651,41.59
3.0589085,2.4278824,33.56
4.1484866,2.3253763,25.57
5.7742963,2.5077276,18.46
5.825666,2.583341,14.18
2.5170743,2.628198,48.07
2.6863458,2.4588938,39.03
3.1737862,2.4305437,31.04
4.0497556,2.2878327,23.52
5.810746,2.4321947,17.28
5.9959583,2.461242,13.48
0.65189976,3.4651453,59.19
0.6670347,3.5043747,49.93
0.849508,3.4093146,40.68
4.185602,3.5888312,32.35
5.3200507,3.5625608,24.96
5.5041313,3.5776455,18.83
0.7702115,3.416479,56.28
0.8058526,3.3562887,47.03
1.0712461,3.2728858,37.77
4.2843328,3.4233167,29.64
5.321675,3.4735863,22.22
5.6246634,3.4455166,16.43
1.1902044,3.1012475,53.38
1.3239396,3.0501,44.13
1.4238602,3.088294,35.12
4.3697944,2.7950377,27.12
5.6951075,3.0876212,19.47
5.8456845,3.0883722,14.16
1.9873432,2.7709184,50.48
2.233199,2.6192467,41.22
2.7116756,2.552431,32.6
4.270953,2.5279372,24.61
5.76001,2.7595162,16.9
5.896,2.7497022,12.69
2.4381156,2.5114012,47.59
2.744627,2.4834287,38.32
3.2198431,2.3037815,30.08
4.2764688,2.217224,22.09
5.929806,2.4618225,15.41
6.017556,2.4169009,11.55
2.625505,2.3950996,44.69
2.8344245,2.2994142,35.56
3.2961133,2.306121,27.56
4.2774706,2.0917504,20.24
5.962891,2.352532,14.21
6.020167,2.3309412,11.01
0.8493487,3.0288115,55.91
0.9091078,2.9513578,46.66
1.1217728,2.8427896,37.4
4.449253,3.152223,29.16
5.676224,3.1953902,22.14
5.7603965,3.2216437,16.21
0.9184511,2.9489172,53.01
1.0159477,2.8986795,43.76
1.214708,2.8712165,34.5
4.4859076,2.9990723,26.42
5.836724,3.0257325,19.23
5.939181,3.0674446,13.95
1.4029099,2.793488,50.11
1.6373361,2.6478121,40.85
1.7958912,2.5783684,31.64
4.498381,2.5394356,23.68
5.912901,2.8389935,16.39
6.120477,2.8275735,11.81
2.340206,2.2996771,47.2
2.518918,2.1922307,37.95
2.8080637,2.193713,29.12
4.5627437,2.2294276,21.13
6.0355988,2.3920417,14.06
6.197022,2.3147528,10.35
2.8145804,2.0636196,44.3
3.0372322,2.0600111,35.04
3.528193,1.9512849,26.6
4.5336533,1.875107,18.61
6.148109,2.1262872,12.56
6.260882,2.1210625,9.54
2.8871074,2.0155008,41.4
3.1668882,1.9325724,32.14
3.6921191,1.9053776,24.09
4.5774584,1.7554711,17.22
6.157462,2.0135458,11.15
6.34198,2.0592723,9.15
1.1968244,2.5710745,52.64
1.2355131,2.555281,43.39
1.3553032,2.515376,34.33
4.735275,2.7257826,26.01
5.955627,2.908309,19.35
6.2360096,2.8909628,14.04
1.3139353,2.4206026,49.74
1.3301903,2.4658127,40.48
1.5362675,2.3969457,31.23
4.691598,2.4778898,23.23
6.0431333,2.7966132,16.45
6.2877135,2.7482467,11.77
1.8663981,2.1165352,46.83
1.9995232,2.0844634,37.58
2.1742349,1.9816052,28.32
4.814129,2.0939095,20.49
6.1701345,2.3906815,13.93
6.3892465,2.3931167,9.76
2.6764786,1.7926826,43.93
2.958183,1.6886606,34.67
3.1304257,1.758319,25.64
4.9168243,1.7348791,17.76
6.3230376,2.055635,11.63
6.4410195,2.0388548,8.52
3.037161,1.7252373,41.03
3.291649,1.641147,31.77
3.8241682,1.5599073,23.13
4.8581686,1.5039384,15.48
6.378284,1.8403022,9.97
6.4979444,1.8920239,7.99
3.2474284,1.580012,38.12
3.4667923,1.5422727,28.87
3.9661343,1.5421625,20.61
4.843276,1.4142483,14.2
6.4376006,1.7568222,8.7
6.5396304,1.7880926,7.74
1.3870231,2.1992126,49.37
1.5626794,2.0801206,40.11
1.8240576,2.006508,31.34
4.8699293,2.3185277,23.23
6.3172655,2.5426023,16.75
6.4350023,2.5353348,12.1
1.5818619,2.0925694,46.46
1.7241116,1.9624903,37.21
1.9752568,1.8984337,28.22
4.901725,2.1607711,20.33
6.330306,2.357012,14.11
6.5035896,2.3685257,9.83
2.2727242,1.7383695,43.56
2.3756957,1.6741867,34.3
2.4436138,1.6581305,25.09
5.132761,1.7511786,17.43
6.422873,2.075272,11.65
6.549144,2.150352,7.99
2.8830352,1.5255487,40.65
2.9882314,1.4330056,31.4
3.4459956,1.4469329,22.17
5.0895767,1.4906759,14.72
6.524516,1.8372386,9.47
6.5681005,1.8455063,7.26
3.2574565,1.3992839,37.75
3.461337,1.3553874,28.5
3.9328449,1.3205009,19.65
5.106714,1.307362,12.63
6.5990987,1.6767699,7.97
6.7232084,1.6630003,7.08
3.4508948,1.3097637,34.85
3.5989404,1.336563,25.59
4.1220074,1.2589697,17.28
5.122948,1.2269024,11.18
6.603381,1.6132635,7.12
6.7112823,1.5839648,7.26
1.606595,2.0271375,46.09
1.7146478,1.9699416,37.04
1.9228742,1.794293,28.45
4.9214683,2.1283784,20.6
6.396559,2.3863218,14.65
6.5564284,2.408819,10.15
1.7900164,1.9069905,43.19
1.8737757,1.8437197,33.93
2.0771756,1.7708086,25.23
5.025676,1.9967129,17.61
6.4272876,2.253084,12.18
6.6081486,2.2568147,8.11
2.3206873,1.6774842,40.28
2.4100647,1.5967165,31.03
2.4983792,1.5373722,22.1
5.15212,1.6128097,14.74
6.4843993,2.04292,9.72
6.6228194,2.0398111,7.07
2.9921312,1.4423736,37.38
3.041562,1.4291012,28.13
3.5730128,1.3576777,18.98
5.2224784,1.367823,12.27
6.5742745,1.7990507,7.77
6.657515,1.7786572,6.86
3.4152684,1.2914251,34.48
3.704023,1.2050312,25.22
4.0553765,1.230501,16.17
5.2070746,1.2445192,10.14
6.6155653,1.5777925,7.01
6.7240577,1.6072946,6.81
3.5368407,1.239308,31.57
3.7655816,1.2052503,22.32
4.170793,1.190426,14.26
5.182707,1.1600994,8.62
6.6284776,1.509118,6.49
6.752032,1.5379473,7.16
0.61250234,3.4142091,64.97
0.6646102,3.4298346,55.71
0.8172841,3.3846772,46.46
4.204141,3.5079627,38.47
5.2236314,3.5762255,31.04
5.4774075,3.5446773,24.14
0.6835091,3.3944244,62.07
0.78952205,3.3493347,52.81
1.0105174,3.296002,43.92
4.2157664,3.4460094,35.93
5.3765016,3.4321623,28.31
5.5056524,3.4501767,21.41
1.042737,3.1929083,59.16
1.1809516,3.13204,49.91
1.3786073,3.1357052,41.4
4.2553144,3.0036945,33.41
5.5381036,3.063152,25.57
5.774467,3.132901,19.31
1.9667637,2.7164037,56.26
2.0778556,2.6698375,47.0
2.5866978,2.6154153,38.88
4.217804,2.5481982,30.89
5.7499676,2.7824304,22.9
5.8341417,2.7518806,17.62
2.4148433,2.4859886,53.35
2.6373856,2.4496913,44.36
3.1297166,2.350058,36.37
4.221689,2.254237,28.37
5.8039727,2.466643,21.02
