UMAP1,UMAP2,Predicted Binding Energy
-3.2319856,12.066999,34.58
-3.1427672,12.174327,19.45
-0.58421576,13.981627,9.68
-0.6483116,14.045427,7.82
-7.6601534,11.969995,52.86
-7.690071,12.018639,36.89
-4.6092925,15.9909315,22.69
-4.6321335,16.13291,13.99
-7.778256,12.131849,48.04
-7.777627,12.188675,32.07
-4.8665767,16.13926,18.21
-4.8534856,16.180487,11.13
-8.459348,13.944843,43.21
-8.441395,13.968941,27.24
-5.631016,16.39288,14.72
-5.6204386,16.488937,9.56
-8.486528,14.01964,38.38
-8.4517565,14.071251,23.12
-5.8632445,16.422235,12.87
-5.823613,16.476494,8.15
-7.6061497,11.906984,47.23
-7.7447996,12.0547285,31.44
-4.6326895,16.015139,19.0
-4.539471,16.063513,10.8
-7.755978,11.999659,42.41
-7.8342485,12.171529,26.44
-4.735972,16.061443,14.24
-4.77539,16.14515,8.38
-8.462304,13.932553,37.58
-8.402937,13.968335,21.61
-5.6203933,16.340527,11.07
-5.5616426,16.438623,7.13
-8.444143,14.036441,32.75
-8.415769,14.012137,17.78
-5.82808,16.310528,9.58
-5.7864456,16.46023,6.56
-5.0576687,9.973125,41.61
-4.993545,9.953739,27.57
-2.1170993,14.951071,15.53
-2.14126,14.987405,8.13
-4.8650656,9.897626,36.78
-4.819386,9.815071,22.21
-2.143254,14.800248,10.73
-2.0628688,14.893996,6.22
-4.1444845,9.549821,31.95
-4.065071,9.617923,17.14
-1.3753197,13.371406,8.43
-1.3950704,13.485781,5.68
-3.9468539,9.528829,27.13
-3.919072,9.556049,13.49
-1.3171258,13.263962,6.97
-1.26164,13.280568,5.75
-4.9707956,9.9433365,36.88
-4.966227,9.92757,24.14
-2.0765266,14.942286,12.47
-2.0788293,14.924468,6.24
-4.734752,9.810544,31.78
-4.740832,9.779078,18.65
-2.0279937,14.73415,8.28
-1.9872583,14.75341,5.37
-4.1931562,9.5281315,26.94
-4.1541114,9.542143,13.58
-1.3305336,13.369622,6.49
-1.332445,13.470472,5.23
-3.9448998,9.506903,22.16
-3.9482076,9.514484,10.61
-1.2902907,13.22971,5.87
-1.2296959,13.2482395,5.41
-7.489755,12.059863,56.69
-7.519646,12.126433,40.73
-4.5492506,16.262932,26.85
-4.511613,16.347822,16.9
-7.598882,12.244261,51.86
-7.5281267,12.247001,35.9
-4.79885,16.306265,22.0
-4.7861953,16.355804,13.22
-8.256001,13.988427,47.04
-8.249544,13.984555,31.07
-5.5576286,16.558662,17.87
-5.555565,16.627962,11.36
-8.263768,14.110267,42.21
-8.198895,14.15151,26.8
-5.7797832,16.625376,15.98
-5.790987,16.707228,9.84
-7.4498386,12.0316925,51.06
-7.463617,12.10294,35.27
-4.559727,16.23503,22.31
-4.4602766,16.320217,13.39
-7.5679173,12.142622,46.24
-7.58623,12.168413,30.43
-4.7655554,16.288229,17.44
-4.7003303,16.392744,10.47
-8.304646,13.975982,41.41
-8.146694,13.959313,25.59
-5.4435587,16.459433,13.16
-5.435771,16.55787,8.62
-8.250103,14.116945,36.58
-8.120603,14.036235,21.01
-5.74044,16.553473,11.51
-5.7262173,16.659023,7.66
-4.9988675,9.991605,45.44
-4.896264,10.046321,30.66
-1.9466114,15.009525,18.53
-1.9073883,15.048857,10.4
-4.799198,9.875568,40.61
-4.790057,9.84318,25.18
-1.8852798,14.744782,13.68
-1.8685889,14.831067,7.74
-4.172165,9.624074,35.78
-4.1481256,9.666204,20.13
-1.2307559,13.570165,10.47
-1.2862235,13.600564,6.47
-3.9714265,9.615802,30.96
-3.9498122,9.651564,15.65
-1.1525744,13.46844,8.63
-1.1390601,13.482302,6.48
-4.940507,10.055394,39.81
-4.896729,10.020447,27.2
-1.9384415,14.970451,15.07
-1.9690515,14.930232,7.94
-4.6820455,9.888591,34.98
-4.6796017,9.877297,21.71
-1.7716502,14.740533,10.72
-1.7334082,14.706032,6.28
-4.1465883,9.6365795,30.16
-4.136173,9.665165,16.22
-1.1777409,13.542229,7.94
-1.1551694,13.623182,5.96
-3.931349,9.550656,25.33
-3.8944702,9.677714,12.15
-1.12262,13.416406,6.94
-1.0621746,13.400865,6.14
-6.6124525,13.012132,60.52
-6.6824675,13.066906,44.9
-3.9649298,17.08244,31.34
-3.9770048,17.05176,20.8
-6.7974825,13.097437,55.69
-6.742123,13.079663,40.07
-4.074239,17.24674,26.78
-4.191494,17.209167,16.53
-7.213514,14.191495,50.87
-7.1484036,14.1535,35.63
-4.872422,17.68884,22.31
-4.726883,17.77614,14.0
-7.3665495,14.255548,46.04
-7.3071723,14.36206,31.44
-4.9542246,17.738464,19.55
-4.906238,17.811428,12.22
-6.458301,13.0241785,54.89
-6.468268,13.077014,39.62
-3.946598,17.04479,26.56
-3.945937,17.033287,16.86
-6.4320135,13.14403,50.07
-6.585097,13.213604,34.61
-4.140615,17.241013,21.72
-4.2134886,17.10278,12.72
-7.169812,14.128148,45.24
-7.1508083,14.059401,29.84
-4.6567335,17.728474,17.09
-4.654931,17.733599,10.7
-7.3164124,14.172208,40.41
-7.247707,14.207254,25.64
-4.861823,17.747604,14.58
-4.8261204,17.712513,9.32
-4.2060056,11.526642,49.42
-4.2169056,11.506119,34.64
-1.4645393,15.019513,22.09
-1.414038,15.022135,13.58
-3.9980474,11.588009,44.58
-3.967322,11.54134,29.43
-1.3079114,14.788125,17.24
-1.3920029,14.902028,9.94
-3.4976268,11.749703,39.74
-3.4339426,11.782971,24.31
-0.7748658,14.129611,13.14
-0.74816287,14.073349,8.1
-3.3216252,11.775411,34.9
-3.2992296,11.877786,19.85
-0.842075,13.874584,10.85
-0.7480161,13.890995,7.36
-4.159173,11.470978,44.14
-4.140223,11.483682,30.29
-1.3569709,14.892438,18.33
-1.2854545,14.977793,10.5
-3.9228473,11.537727,39.12
-3.8625772,11.558343,24.81
-1.168793,14.710333,14.02
-1.1239357,14.801132,7.44
-3.4095304,11.699683,34.28
-3.338449,11.697106,19.32
-0.7795971,14.010456,10.48
-0.82359385,14.059431,6.93
-3.250077,11.742127,29.44
-3.1507187,11.795026,14.51
-0.7716241,13.836367,8.34
-0.65040463,13.943689,6.92
-6.472393,13.157366,64.51
-6.424366,13.244818,49.08
-3.9172056,17.202139,36.22
-3.8714771,17.219456,25.1
-6.544049,13.321119,59.67
-6.510918,13.397938,44.51
-4.0072937,17.428497,31.66
-4.0228157,17.293118,20.86
-6.9824214,14.234449,54.83
-6.9362864,14.186644,40.31
-4.5705485,17.85027,27.1
-4.637603,17.92189,17.38
-7.078587,14.392379,49.99
-7.014771,14.505806,36.12
-4.8420978,17.829988,23.72
-4.770321,17.930609,15.42
-6.3429947,13.172338,59.05
-6.2753735,13.216285,43.99
-3.8392498,17.238005,30.98
-3.909841,17.172756,20.83
-6.4414897,13.362634,54.21
-6.3937607,13.420775,38.79
-4.000059,17.346897,26.34
-4.04071,17.217953,16.71
-6.8742294,14.162723,49.37
-6.849954,14.102875,34.51
-4.557855,17.87755,22.01
-4.609106,17.922756,13.45
-6.9649606,14.256577,44.53
-6.9682612,14.356498,30.32
-4.734034,17.864136,18.9
-4.6864614,17.931911,11.89
-4.2511635,11.585819,53.59
-4.164605,11.669452,39.01
-1.2018263,15.045432,26.34
-1.1614386,15.021155,17.05
-3.96826,11.672982,48.75
-3.8859718,11.746855,33.81
-1.0619037,14.838356,21.55
-1.025368,14.776482,12.92
-3.4069226,11.864053,43.92
-3.3624763,11.9382305,28.83
-0.66857255,14.2693615,17.44
-0.6796178,14.2694235,10.43
-3.3130603,11.996616,39.08
-3.187496,12.047668,24.52
-0.6217011,14.083027,14.35
-0.7145874,14.134787,9.23
-4.1237907,11.576701,48.51
-4.068409,11.59798,34.21
-1.1380376,14.947926,21.89
-1.0888711,14.934624,13.78
-3.8837552,11.569985,43.31
-3.7912703,11.654767,28.83
-0.9342769,14.788896,17.62
-0.9326303,14.783674,9.87
-3.365697,11.77233,38.46
-3.3196535,11.87099,23.63
-0.6366752,14.243312,13.51
-0.643209,14.24756,8.44
-3.1889617,11.841344,33.62
-3.0774055,11.8805065,19.34
-0.5663832,14.04849,11.02
-0.5466601,14.117405,7.97
-7.156459,10.976851,55.34
-7.112656,11.053596,39.37
-3.3178842,15.805254,26.11
-3.2867954,15.871309,16.13
-7.227179,11.025031,50.52
-7.214304,10.943186,34.55
-3.3416638,15.836431,22.17
-3.3654284,15.851476,13.32
-9.144226,13.961135,45.69
-9.114983,14.126554,29.99
-6.48146,16.461048,18.94
-6.415193,16.525282,11.35
-9.17279,14.008906,40.86
-9.161052,14.115829,25.9
-6.594764,16.531345,16.89
-6.5526233,16.581013,11.14
-6.9063454,10.761607,49.71
-6.925675,10.777392,33.75
-3.028971,15.755655,20.68
-2.9686437,15.82297,10.64
-7.062358,10.836442,44.89
-6.927482,10.756362,28.92
-3.0318255,15.829648,16.41
-3.0740027,15.852094,8.63
-9.140312,13.894832,40.06
-9.152061,14.0917635,24.4
-6.523304,16.357233,13.36
-6.4683394,16.462921,8.02
-9.218712,14.017335,35.24
-9.1918335,14.106084,20.53
-6.585838,16.421469,11.92
-6.5457716,16.50296,8.76
-5.912915,10.452129,44.09
-5.8734727,10.463334,28.12
-2.6072977,15.631789,15.57
-2.5381851,15.640796,7.73
-5.7888837,10.423873,39.26
-5.869149,10.403726,23.29
-2.5869193,15.565917,11.58
-2.5227416,15.591791,6.08
-3.6334581,8.955277,34.43
-3.5437024,8.987216,18.81
-1.4612085,12.3851795,9.34
-1.3783263,12.431335,6.2
-3.5198224,8.887523,29.61
-3.454787,8.840209,15.55
-1.4870894,12.328766,8.47
-1.3651791,12.387403,7.4
-5.7129965,10.411579,38.46
-5.7426605,10.422675,22.79
-2.516684,15.469657,12.32
-2.380883,15.541305,5.52
-5.5843124,10.387032,33.63
-5.6056194,10.381784,18.35
-2.4461505,15.439726,8.5
-2.3864646,15.503854,4.76
-3.5969956,8.977743,28.81
-3.5114613,8.981979,14.52
-1.41571,12.336009,6.59
-1.3298783,12.398119,5.33
-3.4709566,8.902077,24.36
-3.3984823,8.850008,11.94
-1.3960525,12.270467,6.32
-1.3470974,12.354853,6.32
-7.114843,11.098034,59.17
-7.066929,11.087843,43.2
-3.3360431,15.952716,30.37
-3.3283448,16.027815,20.36
-7.1799045,11.107654,54.35
-7.051282,11.063577,38.38
-3.396844,16.009888,26.54
-3.3703578,15.996861,16.78
-8.954986,14.099601,49.52
-8.96719,14.196982,33.55
-6.290215,16.58166,22.82
-6.199263,16.633984,14.56
-8.981049,14.103333,44.69
-9.018671,14.160697,29.27
-6.4103665,16.619547,20.32
-6.3671513,16.71029,13.9
-6.8372874,10.925191,53.54
-6.9497776,10.885338,37.58
-3.0852735,15.873247,24.61
-3.0483057,15.97062,14.54
-6.991086,10.955356,48.72
-6.9493914,10.870951,32.75
-3.1201274,15.9350395,20.77
-3.1092498,15.949293,11.53
-8.9605665,14.071902,43.89
-8.9993515,14.156831,27.92
-6.3162045,16.520021,17.28
-6.246462,16.555185,10.35
-9.061776,14.133732,39.06
-9.05614,14.177472,23.63
-6.3740826,16.5547,14.82
-6.3022213,16.586021,10.99
-5.843203,10.598441,47.92
-5.7380495,10.681226,32.12
-2.4284573,15.647865,19.12
-2.4318502,15.648133,9.77
-5.710786,10.537282,43.09
-5.684266,10.614335,27.28
-2.4275901,15.554385,15.34
-2.311921,15.5572,7.56
-3.5491052,9.011916,38.26
-3.4968383,8.959936,22.46
-1.2387754,12.584044,12.45
-1.1327683,12.631143,7.63
-3.4862692,8.942965,33.44
-3.4051738,8.915992,18.41
-1.2099419,12.554438,11.0
-1.1330752,12.569246,8.52
-5.709243,10.564645,42.29
-5.637724,10.631983,26.66
-2.214737,15.565219,14.7
-2.173939,15.570639,7.27
-5.513396,10.529309,37.46
-5.5196123,10.551906,22.13
-2.220269,15.535413,10.78
-2.1912756,15.553576,6.07
-3.5694187,9.058572,32.64
-3.430201,9.005079,17.73
-1.245435,12.571243,8.72
-1.1024488,12.62603,6.03
-3.4578452,8.953674,27.82
-3.3595095,8.9707985,14.27
-1.182134,12.50348,8.32
-1.0842117,12.559527,7.22
-6.4003096,12.147713,63.0
-6.375635,12.192773,47.21
-3.4967842,16.311493,34.74
-3.4288888,16.287918,24.6
-6.442651,12.174868,58.17
-6.404077,12.273309,42.37
-3.5592885,16.358969,30.9
-3.5453973,16.38789,20.74
-7.969808,14.421184,53.35
-7.8854017,14.482334,37.62
-5.6833725,17.423164,27.06
-5.613023,17.37742,18.17
-7.894061,14.500931,48.52
-7.819283,14.567325,33.43
-5.733229,17.433908,24.27
-5.7414913,17.448395,17.2
-6.1830006,12.028443,57.37
-6.108239,12.089494,41.75
-3.4626307,16.308052,28.97
-3.3655846,16.313564,18.78
-6.195956,12.059635,52.55
-6.212045,12.207383,36.91
-3.462382,16.30644,25.13
-3.388523,16.335962,15.02
-7.891633,14.486282,47.72
-7.8641844,14.468251,32.08
-5.7020726,17.395323,21.29
-5.727285,17.434046,13.52
-7.831923,14.618997,42.89
-7.7830687,14.585835,27.66
-5.7234297,17.393974,18.72
-5.731038,17.468498,13.78
-5.2385607,11.576914,51.75
-5.2688985,11.580651,36.3
-1.8166686,15.674739,23.21
-1.7806404,15.6619835,13.66
-5.214008,11.593465,46.92
-5.1992664,11.583073,31.46
-1.7118199,15.576756,19.37
-1.7228564,15.522945,10.67
-2.9068754,11.401078,42.09
-2.6950688,11.448,26.62
-0.8370258,13.016754,16.04
-0.7855956,13.019429,10.48
-2.7776306,11.378282,37.27
-2.6183224,11.427995,21.89
-0.7790099,13.016357,14.48
-0.71757466,13.006925,10.96
-5.1580834,11.43613,46.27
-5.1197386,11.454964,30.84
-1.7583414,15.60283,18.19
-1.7225274,15.592039,9.2
-5.083664,11.465049,41.43
-5.0193343,11.486206,26.0
-1.629132,15.485493,14.63
-1.7009563,15.455897,7.8
-2.8449526,11.361943,36.59
-2.7011793,11.345162,21.49
-0.78146327,12.972894,11.69
-0.7708951,13.005687,8.04
-2.7220542,11.369933,31.75
-2.5874941,11.43787,17.35
-0.7659661,12.92855,11.38
-0.71320915,12.983228,8.45
-6.3191137,12.248663,66.83
-6.3562074,12.265523,51.39
-3.4898462,16.528776,39.1
-3.537231,16.523285,28.9
-6.368707,12.334099,62.0
-6.355818,12.376452,46.55
-3.6156037,16.509777,35.26
-3.6661918,16.569466,25.06
-7.667762,14.516438,57.18
-7.5854607,14.567112,42.3
-5.608241,17.601072,31.42
-5.581382,17.602621,22.21
-7.6659536,14.565214,52.35
-7.61826,14.607313,38.1
-5.642733,17.591537,28.22
-5.6381083,17.60769,21.0
-6.148557,12.136154,61.36
-6.073419,12.142143,45.93
-3.4676795,16.410433,33.34
-3.4637272,16.435575,23.14
-6.1274867,12.233227,56.52
-6.069382,12.24683,41.09
-3.5400376,16.47424,29.5
-3.56252,16.506025,19.3
-7.6231074,14.590255,51.68
-7.5365214,14.623999,36.5
-5.644193,17.565954,25.66
-5.6238937,17.593626,17.28
-7.6496577,14.725562,46.84
-7.555384,14.707992,32.31
-5.7142067,17.490032,22.85
-5.6768546,17.554531,17.22
-5.130992,11.692355,55.9
-5.141465,11.703787,40.48
-1.6541712,15.567785,27.57
-1.5990642,15.594129,17.66
-5.124144,11.727596,51.06
-5.13341,11.734267,35.64
-1.5611715,15.527259,23.73
-1.5226914,15.454599,14.5
-2.8753302,11.464593,46.22
-2.6858177,11.4730625,30.8
-0.64681786,13.310039,19.89
-0.6389819,13.336815,14.09
-2.7590258,11.458683,41.38
-2.6118116,11.458456,26.51
-0.5675306,13.246974,18.1
-0.51841414,13.279498,14.16
-5.034451,11.650998,50.44
-5.0066013,11.643824,35.02
-1.5641328,15.513966,22.07
-1.5542768,15.516271,13.09
-4.9213557,11.618514,45.6
-4.992024,11.544275,30.18
-1.4775629,15.406493,18.62
-1.4350462,15.381047,10.97
-2.8308141,11.514313,40.76
-2.6789105,11.523434,25.34
-0.5544367,13.254088,15.31
-0.50930613,13.304421,11.09
-2.7172115,11.443329,35.93
-2.5618525,11.4473715,21.07
-0.5447119,13.190688,14.85
-0.44922307,13.276955,11.44
-7.1284404,11.168751,54.55
-7.0843554,11.13546,38.58
-3.2393153,15.932402,23.29
-3.2767184,15.892246,13.96
-7.226185,11.145277,49.72
-7.1530576,11.0923605,33.75
-3.272842,15.936567,19.44
-3.2862911,15.956387,11.16
-8.957136,14.251051,44.89
-8.944295,14.276702,28.93
-6.5159736,16.735218,16.46
-6.462409,16.752802,9.16
-9.058933,14.2124405,40.07
-9.086363,14.273458,24.54
-6.593836,16.76864,14.42
-6.523493,16.817574,8.85
-6.8338327,10.943749,48.92
-6.7907305,10.913092,32.95
-2.9704723,15.916399,17.53
-2.9646711,15.912689,9.55
-6.990169,11.009489,44.09
-6.9063683,10.898475,28.13
-2.9222856,15.983538,13.5
-2.9895635,16.01431,6.88
-9.043114,14.233375,39.27
-9.077955,14.197737,23.3
-6.5580997,16.600332,10.69
-6.457923,16.549847,6.52
-9.093612,14.190899,34.44
-9.111031,14.298588,19.13
-6.6646943,16.588177,8.69
-6.5269094,16.576889,6.97
-5.614983,10.407347,43.29
-5.610222,10.467112,27.33
-2.5277212,15.690266,12.93
-2.428772,15.7878895,6.27
-5.4759803,10.380189,38.47
-5.64865,10.334075,22.5
-2.4512615,15.651894,8.36
-2.3621113,15.850003,5.37
-3.640526,9.160125,33.64
-3.5263517,9.111044,17.67
-1.3103418,12.26027,6.21
-1.1832933,12.214281,5.6
-3.443504,9.0787945,28.81
-3.27687,9.023089,13.73
-1.4536657,12.346946,5.89
-1.2799131,12.313888,6.15
-5.355266,10.414954,37.67
-5.4276404,10.418189,22.1
-2.4080467,15.60239,9.93
-2.2956302,15.730896,4.74
-5.3100476,10.373825,32.84
-5.382686,10.394126,17.28
-2.396962,15.562446,5.83
-2.2726202,15.6905775,4.4
-3.5132737,9.168686,28.01
-3.4774034,9.181046,12.83
-1.3143404,12.22345,4.17
-1.1416752,12.244928,4.79
-3.4002087,9.098494,23.19
-3.3396862,9.091761,9.77
-1.283237,12.219462,4.31
-1.2284454,12.254387,5.43
-7.049868,11.226801,58.38
-7.01903,11.208851,42.41
-3.2403488,16.059158,27.46
-3.3113918,16.125563,17.93
-7.1478057,11.191006,53.55
-7.0377765,11.118339,37.58
-3.2364187,16.188673,23.62
-3.3075526,16.171894,14.48
-8.774852,14.313115,48.72
-8.789348,14.359248,32.76
-6.418236,16.824503,19.97
-6.280006,16.819706,12.49
-8.934006,14.306138,43.9
-8.901887,14.354917,28.44
-6.4151597,16.791676,17.68
-6.36845,16.87078,11.63
-6.7907023,11.097356,52.75
-6.8023148,11.008284,36.78
-3.0527017,16.058998,21.7
-2.8658717,16.140228,12.48
-6.9746013,11.030435,47.92
-6.8519,11.074785,31.96
-3.0173705,16.202782,17.86
-2.9003098,16.17466,8.9
-8.877994,14.305049,43.1
-8.902932,14.40784,27.13
-6.3771462,16.735672,14.42
-6.347862,16.70551,7.59
-8.973772,14.269514,38.27
-9.015188,14.381094,22.69
-6.3960776,16.702402,12.07
-6.384301,16.678862,8.06
-5.667783,10.552059,47.12
-5.555635,10.607285,31.15
-2.1701741,15.785006,15.96
-2.2853057,15.890303,8.69
-5.430283,10.473256,42.3
-5.434388,10.570643,26.33
-2.2170014,15.719694,12.1
-2.2496889,15.766259,6.05
-3.5787892,9.106096,37.47
-3.4563646,9.178649,21.5
-1.0993303,12.521109,8.94
-1.0027183,12.51864,6.13
-3.3715336,9.110948,32.64
-3.3318,9.057595,17.15
-1.1587821,12.467049,7.4
-1.027071,12.469712,6.73
-5.3241034,10.475372,41.49
-5.3545203,10.563069,25.7
-2.026921,15.780544,11.95
-2.0876474,15.750544,6.56
-5.3178344,10.492003,36.67
-5.3037643,10.514389,20.86
-2.027236,15.678291,7.84
-2.026735,15.662875,5.18
-3.5043619,9.2059965,31.84
-3.4240286,9.210865,16.05
-1.2050722,12.449094,5.43
-0.9038228,12.596688,5.32
-3.3660302,9.093767,27.02
-3.3279333,9.0751095,12.29
-1.1364429,12.422358,5.34
-1.0162233,12.556637,6.08
-6.3167534,12.315287,62.21
-6.315228,12.407572,46.25
-3.4301445,16.444664,31.97
-3.3893523,16.539005,22.17
-6.3452845,12.402464,57.38
-6.3017993,12.468627,41.41
-3.4478986,16.58321,27.99
-3.4506443,16.677906,18.31
-7.98856,14.704955,52.55
-7.965564,14.659764,36.92
-5.5845428,17.615597,24.15
-5.485813,17.622448,15.84
-7.93222,14.746805,47.73
-7.9036784,14.768418,32.74
-5.6028,17.64428,21.41
-5.5500097,17.724716,14.8
-6.016171,12.18615,56.58
-5.9927797,12.238648,40.79
-3.3357704,16.54349,26.18
-3.3372207,16.578642,16.35
-6.0610003,12.194001,51.75
-6.076468,12.347462,35.95
-3.3471239,16.649235,22.22
-3.22922,16.68906,12.63
-8.007385,14.625123,46.93
-7.9589567,14.588941,31.11
-5.5155344,17.598461,18.38
-5.443717,17.734974,10.87
-8.000282,14.801269,42.1
-7.8519135,14.825966,26.91
-5.5950403,17.624895,15.87
-5.5253944,17.755743,10.51
-5.0323377,11.540841,50.95
-5.0752892,11.380747,35.33
-1.521843,15.880335,20.38
-1.531615,15.878046,11.5
-4.919967,11.409601,46.13
-4.923805,11.365491,30.49
-1.5580426,15.660193,16.46
-1.551204,15.6889105,8.22
-2.871621,11.281942,41.3
-2.7497468,11.264059,25.65
-0.63389003,13.070321,12.83
-0.5663973,13.105456,7.27
-2.7888339,11.269885,36.47
-2.5893567,11.142094,21.18
-0.5703317,13.118322,10.71
-0.45965442,13.127298,7.71
-4.903453,11.311297,45.32
-4.900608,11.328135,29.88
-1.4965001,15.828904,14.58
-1.5126251,15.828282,9.0
-4.7831335,11.331021,40.5
-4.867896,11.252613,25.04
-1.4674114,15.660466,11.05
-1.4937136,15.60556,6.72
-2.9074779,11.264994,35.67
-2.7291248,11.292751,20.2
-0.6920901,12.978772,8.13
-0.51913476,13.126519,6.15
-2.74386,11.333601,30.84
-2.6348443,11.30183,15.69
-0.586846,13.022647,7.47
-0.49350077,13.133548,6.73
-6.2224483,12.426338,66.04
-6.212578,12.449437,50.43
-3.487227,16.565996,36.65
-3.4585776,16.684439,26.4
-6.250326,12.505671,61.21
-6.2279224,12.539864,45.78
-3.6210284,16.71913,32.45
-3.5864477,16.807383,22.54
-7.6501307,14.715524,56.38
-7.6573343,14.728142,41.58
-5.5356474,17.695242,28.51
-5.390277,17.773418,19.69
-7.7099986,14.803594,51.56
-7.6799755,14.854527,37.39
-5.4901195,17.756199,25.37
-5.4541616,17.837654,18.31
-5.9720154,12.26693,60.41
-5.9102345,12.296269,44.97
-3.4588494,16.57983,30.85
-3.3831472,16.685524,20.69
-6.09463,12.272902,55.58
-5.9990788,12.360012,40.13
-3.5048637,16.680658,26.66
-3.4868934,16.79367,16.72
-7.64626,14.75664,50.76
-7.564274,14.822955,35.78
-5.478148,17.6828,22.75
-5.397725,17.743414,14.84
-7.6714873,14.852122,45.93
-7.526883,14.893109,31.59
-5.51843,17.719425,19.82
-5.4645205,17.783216,13.88
-4.9448686,11.59547,54.94
-4.9904623,11.612548,39.51
-1.2844851,15.733974,25.06
-1.3550091,15.767654,15.49
-4.9695845,11.644297,50.1
-5.0159802,11.63734,34.67
-1.1831458,15.579873,20.86
-1.2562822,15.574622,11.65
-2.87552,11.397045,45.26
-2.742976,11.386753,29.99
-0.5100035,13.380171,16.98
-0.55554485,13.318448,10.6
-2.7500353,11.353252,40.42
-2.6095495,11.285565,25.79
-0.42739812,13.35225,14.69
-0.34016013,13.357386,10.5
-4.7706156,11.494408,49.48
-4.825094,11.512946,34.06
-1.2719997,15.672955,19.38
-1.3140209,15.677609,11.83
-4.690796,11.491498,44.64
-4.749377,11.398328,29.22
-1.1511483,15.510873,15.07
-1.1935098,15.515045,8.97
-2.8761215,11.3821,39.8
-2.7643478,11.491464,24.38
-0.47692564,13.302575,11.75
-0.44025004,13.328472,7.94
-2.7421932,11.344711,34.96
-2.5777252,11.300475,20.0
-0.3730927,13.351593,10.97
-0.31779656,13.350528,7.7
-6.9787292,11.499445,53.75
-6.9700365,11.505311,37.78
-2.6565883,16.850924,22.73
-2.6751916,16.960367,13.54
-7.013845,11.49367,48.93
-6.972807,11.651143,32.96
-2.6917725,16.903944,18.56
-2.7043934,16.964052,10.87
-8.750967,14.5447035,44.1
-8.787589,14.521618,28.13
-6.546945,17.012554,15.46
-6.378463,17.12327,9.53
-8.757661,14.62891,39.27
-8.735395,14.673454,24.21
-6.6220555,17.04392,13.41
-6.5556045,17.14978,8.68
-6.866372,11.366794,48.12
-6.708977,11.277365,32.16
-2.4864655,16.724545,17.86
-2.4511867,16.767727,9.78
-6.903489,11.32322,43.3
-6.8412495,11.392162,27.33
-2.461963,16.711739,13.37
-2.5490446,16.789263,7.58
-8.7070265,14.558448,38.47
-8.7098875,14.651828,22.5
-6.5601673,17.117748,10.41
-6.448057,17.19216,6.55
-8.724448,14.617596,33.65
-8.683256,14.678476,18.52
-6.6637583,17.016245,8.53
-6.533671,17.092596,6.51
-4.982094,10.299335,42.5
-4.9776177,10.36632,26.9
-1.9885157,16.410456,13.72
-1.9968247,16.367096,6.56
-4.727725,10.215021,37.67
-4.677689,10.214235,22.0
-1.9273325,16.43694,9.02
-1.8995152,16.316906,5.77
-3.5765195,9.64771,32.84
-3.5350058,9.714352,17.16
-0.7900017,11.870997,6.48
-0.7469851,11.98409,5.48
-3.456871,9.56512,28.02
-3.3711302,9.6427,13.58
-0.77805054,11.832867,5.55
-0.7732315,11.926862,5.7
-4.920397,10.277184,36.99
-4.917933,10.323195,22.84
-1.7768548,16.30153,10.29
-1.7780534,16.276613,5.46
-4.674576,10.185564,32.15
-4.6534824,10.245573,17.72
-1.7879915,16.27749,5.83
-1.7332791,16.211515,5.18
-3.480109,9.60251,27.31
-3.3302925,9.579557,12.73
-0.8214245,11.913297,4.71
-0.8136605,12.062844,5.04
-3.418345,9.571509,22.47
-3.3102973,9.556346,9.49
-0.7927098,11.873737,4.44
-0.82859033,12.010348,5.22
-6.8269377,11.701282,57.58
-6.913847,11.654524,41.61
-2.8008788,17.002377,26.96
-2.813494,17.038248,16.49
-6.9224358,11.808969,52.75
-6.854068,11.777693,36.79
-2.7691185,16.942207,22.75
-2.7407136,17.010145,12.83
-8.593896,14.646469,47.93
-8.599887,14.769702,32.04
-6.3740325,17.143175,18.77
-6.2756777,17.173662,11.3
-8.5742445,14.790024,43.1
-8.563487,14.807003,27.95
-6.4052324,17.2209,16.32
-6.3461385,17.190226,10.28
-6.7929964,11.536445,51.95
-6.79849,11.605684,35.99
-2.697183,16.94789,21.31
-2.6146185,16.90163,12.53
-6.8463736,11.619208,47.13
-6.7840896,11.562295,31.16
-2.6691942,16.850315,16.9
-2.6421618,16.926641,9.35
-8.599186,14.6819,42.3
-8.6699915,14.686193,26.33
-6.374152,17.262594,13.14
-6.412206,17.20325,7.91
-8.572356,14.804174,37.47
-8.551711,14.792411,22.2
-6.39158,17.206377,11.09
-6.4118633,17.245945,7.5
-4.8033547,10.442227,46.33
-4.849329,10.43963,30.36
-1.7236364,16.393412,16.86
-1.8280456,16.372372,8.94
-4.533869,10.264291,41.5
-4.496109,10.327037,25.53
-1.687473,16.437979,12.15
-1.6311438,16.338621,6.72
-3.4947739,9.827447,36.67
-3.4814606,9.895174,20.71
-0.60256946,11.961797,8.47
-0.5492948,12.159038,6.11
-3.3979766,9.740187,31.85
-3.180511,9.840267,16.45
-0.63177854,11.918565,6.91
-0.53277177,12.110275,6.28
-4.8147264,10.355524,40.7
-4.793147,10.343566,25.35
-1.6386796,16.299736,13.17
-1.5524439,16.27132,6.88
-4.5427375,10.214546,35.87
-4.5196123,10.26955,20.23
-1.5952246,16.274794,8.25
-1.5118926,16.197693,5.8
