value,method
5.6666666666666705,SimpleBO
5.2500000000000036,SimpleBO
20.250000000000004,SimpleBO
5.6666666666666705,SimpleBO
26.5,SimpleBO
16.083333333333336,SimpleBO
24.000000000000004,SimpleBO
7.3333333333333375,SimpleBO
28.166666666666668,SimpleBO
25.66666666666667,SimpleBO
16.91666666666667,SimpleBO
14.000000000000004,SimpleBO
4.833333333333337,SimpleBO
11.500000000000004,SimpleBO
4.833333333333337,SimpleBO
15.66666666666667,SimpleBO
9.833333333333337,SimpleBO
26.91666666666667,SimpleBO
17.333333333333336,SimpleBO
5.2500000000000036,SimpleBO
27.333333333333336,SimpleBO
11.083333333333337,SimpleBO
14.833333333333337,SimpleBO
11.500000000000004,SimpleBO
25.250000000000007,SimpleBO
5.6666666666666705,SimpleBO
13.166666666666671,SimpleBO
23.16666666666667,SimpleBO
19.833333333333336,SimpleBO
25.66666666666667,SimpleBO
13.166666666666671,SimpleBO
26.083333333333336,SimpleBO
18.58333333333334,SimpleBO
6.91666666666667,SimpleBO
4.833333333333337,SimpleBO
7.3333333333333375,SimpleBO
16.083333333333336,SimpleBO
5.6666666666666705,SimpleBO
17.750000000000004,SimpleBO
16.500000000000004,SimpleBO
5.6666666666666705,SimpleBO
20.250000000000004,SimpleBO
26.91666666666667,SimpleBO
5.6666666666666705,SimpleBO
5.2500000000000036,SimpleBO
16.083333333333336,SimpleBO
11.500000000000004,SimpleBO
20.250000000000004,SimpleBO
13.583333333333336,SimpleBO
6.500000000000003,SimpleBO
27.333333333333336,SimpleBO
21.083333333333336,SimpleBO
20.666666666666668,SimpleBO
26.91666666666667,SimpleBO
6.91666666666667,SimpleBO
6.91666666666667,SimpleBO
5.2500000000000036,SimpleBO
5.2500000000000036,SimpleBO
8.166666666666671,SimpleBO
16.083333333333336,SimpleBO
8.583333333333337,SimpleBO
21.083333333333336,SimpleBO
22.750000000000004,SimpleBO
11.91666666666667,SimpleBO
19.833333333333336,SimpleBO
22.750000000000004,SimpleBO
26.083333333333336,SimpleBO
22.333333333333336,SimpleBO
12.750000000000004,SimpleBO
25.250000000000007,SimpleBO
7.3333333333333375,SimpleBO
25.66666666666667,SimpleBO
11.91666666666667,SimpleBO
6.0833333333333375,SimpleBO
5.6666666666666705,SimpleBO
18.16666666666667,SimpleBO
9.41666666666667,SimpleBO
7.750000000000004,SimpleBO
18.16666666666667,SimpleBO
23.583333333333336,SimpleBO
17.750000000000004,SimpleBO
9.41666666666667,SimpleBO
9.41666666666667,SimpleBO
23.583333333333336,SimpleBO
11.083333333333337,SimpleBO
20.666666666666668,SimpleBO
4.833333333333337,SimpleBO
11.500000000000004,SimpleBO
25.250000000000007,SimpleBO
20.250000000000004,SimpleBO
24.83333333333334,SimpleBO
5.2500000000000036,SimpleBO
6.91666666666667,SimpleBO
11.083333333333337,SimpleBO
4.833333333333337,SimpleBO
13.583333333333336,SimpleBO
18.58333333333334,SimpleBO
14.833333333333337,SimpleBO
