value,method
7.3333333333333375,NestedHE
13.583333333333336,NestedHE
21.91666666666667,NestedHE
20.250000000000004,NestedHE
4.833333333333337,NestedHE
19.833333333333336,NestedHE
10.66666666666667,NestedHE
8.583333333333337,NestedHE
8.166666666666671,NestedHE
12.750000000000004,NestedHE
6.500000000000003,NestedHE
8.583333333333337,NestedHE
9.41666666666667,NestedHE
6.500000000000003,NestedHE
17.750000000000004,NestedHE
13.166666666666671,NestedHE
12.333333333333336,NestedHE
9.000000000000004,NestedHE
9.000000000000004,NestedHE
12.750000000000004,NestedHE
14.833333333333337,NestedHE
17.333333333333336,NestedHE
4.833333333333337,NestedHE
11.91666666666667,NestedHE
21.083333333333336,NestedHE
12.750000000000004,NestedHE
13.583333333333336,NestedHE
11.083333333333337,NestedHE
16.083333333333336,NestedHE
11.500000000000004,NestedHE
4.833333333333337,NestedHE
8.583333333333337,NestedHE
19.000000000000004,NestedHE
22.333333333333336,NestedHE
